# Annotated with Bakta
# Software: v1.8.2
# Database: v5.0, light
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_1	cds	5923354	5923599	-	OIFKLK_27960		Lipoprotein	SO:0001217, UniRef:UniRef50_A0A0C7D6Z0
contig_1	cds	5923633	5924523	-	OIFKLK_27965	yedA	Drug/metabolite exporter YedA	SO:0001217, UniRef:UniRef50_A0A3M4EFU9
contig_1	cds	5924678	5925145	+	OIFKLK_27970		HTH asnC-type domain-containing protein	SO:0001217, UniRef:UniRef50_A0A024HPG7
contig_1	cds	5925470	5926747	-	OIFKLK_27975		Acetyl-CoA acetyltransferase	SO:0001217, UniRef:UniRef50_A0A0F0H6Q0
contig_1	cds	5927002	5928357	+	OIFKLK_27980		3-oxoacyl-[acyl-carrier protein] reductase	SO:0001217, UniRef:UniRef50_A0A7W7DMA2
contig_1	cds	5928469	5929470	-	OIFKLK_27985	araC	AraC family transcriptional regulator	SO:0001217, UniRef:UniRef50_A0A069QAQ4
contig_1	cds	5929731	5930588	+	OIFKLK_27990		Acyl dehydratase	SO:0001217, UniRef:UniRef50_A0A089WJ48
contig_1	cds	5930670	5930975	+	OIFKLK_27995		Nucleotide pyrophosphohydrolase	SO:0001217, UniRef:UniRef50_A0A024HPR6
contig_1	cds	5930972	5931721	+	OIFKLK_28000		tRNA 5-carboxymethoxyuridine methyltransferase	SO:0001217, UniRef:UniRef50_A0A109L859
contig_1	cds	5931787	5932407	+	OIFKLK_28005		DUF4136 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A3M5DD16
contig_1	cds	5932392	5933327	-	OIFKLK_28010		GP-PDE domain-containing protein	SO:0001217, UniRef:UniRef50_Q9HV16
contig_1	cds	5933459	5934022	+	OIFKLK_28015		DUF4136 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A3M5DD16
contig_1	cds	5934024	5934506	+	OIFKLK_28020		N-acetyltransferase domain-containing protein	SO:0001217, UniRef:UniRef50_A0A024HPH8
contig_1	cds	5934603	5934872	+	OIFKLK_28025		hypothetical protein	PFAM:PF02635.18
contig_1	cds	5934869	5935336	+	OIFKLK_28030		Glycine cleavage system H protein	SO:0001217, UniRef:UniRef50_A0A024HP55
contig_1	cds	5935453	5935545	+	OIFKLK_28035		hypothetical protein	
contig_1	cds	5935633	5936082	+	OIFKLK_28040		hypothetical protein	PFAM:PF04229.17
contig_1	cds	5936060	5936179	+	OIFKLK_28045		hypothetical protein	
contig_1	cds	5936202	5936780	-	OIFKLK_28050		Toxin	SO:0001217, UniRef:UniRef50_A0A2N9CTI0
contig_1	cds	5936777	5937577	-	OIFKLK_28055	ubiE	Ubiquinone/menaquinone biosynthesis C-methyltransferase UbiE	SO:0001217, UniRef:UniRef50_A0A5E7BAK8
contig_1	cds	5937873	5938313	-	OIFKLK_28060		hypothetical protein	
contig_1	cds	5938504	5939226	+	OIFKLK_28065		(R)-stereoselective amidase	SO:0001217, UniRef:UniRef50_A0A6M8MM59
contig_1	tRNA	5939267	5939362	-	OIFKLK_28070	trnU	tRNA-SeC(tca)	SO:0005857
contig_1	cds	5939494	5940111	-	OIFKLK_28075		Methyltransferase family protein	SO:0001217, UniRef:UniRef50_A0A4R6Z286
contig_1	cds	5940206	5941603	-	OIFKLK_28080		APC family permease	SO:0001217, UniRef:UniRef50_A0A0D7MJI9
contig_1	cds	5941652	5943058	-	OIFKLK_28085		Aminotransferase	SO:0001217, UniRef:UniRef50_A0A0A8RE22
contig_1	cds	5943205	5944023	+	OIFKLK_28090		HTH luxR-type domain-containing protein	SO:0001217, UniRef:UniRef50_U1ZIU0
contig_1	cds	5944027	5945952	-	OIFKLK_28095		Selenocysteine-specific elongation factor	SO:0001217, UniRef:UniRef50_A0A6C0TTA5
contig_1	cds	5945949	5947355	-	OIFKLK_28100		L-seryl-tRNA(Sec) selenium transferase	SO:0001217, UniRef:UniRef50_A0A261S3J1
contig_1	cds	5947434	5948363	-	OIFKLK_28105		hypothetical protein	
contig_1	cds	5948496	5949122	-	OIFKLK_28110		Formate dehydrogenase O gamma subunit	SO:0001217, UniRef:UniRef50_A0A031GIP1
contig_1	cds	5949194	5950123	-	OIFKLK_28115		Formate dehydrogenase iron-sulfur subunit	SO:0001217, UniRef:UniRef50_D4BV78
contig_1	cds	5950132	5953212	-	OIFKLK_28120		Formate dehydrogenase-N subunit alpha	SO:0001217, UniRef:UniRef50_A0A8G1G190
contig_1	ncRNA-region	5952569	5952627	-			Selenocysteine insertion sequence 3	RFAM:RF01989, SO:1001268
contig_1	cds	5953520	5954449	-	OIFKLK_28125	lipC	lipase LipC	BlastRules:WP_003112346, SO:0001217, UniRef:UniRef50_P15493
contig_1	cds	5954809	5956854	+	OIFKLK_28130		2,4-dienoyl-CoA reductase, NADH and FMN-linked	SO:0001217, UniRef:UniRef50_A0A653SLB1
contig_1	cds	5957063	5957512	+	OIFKLK_28135		DMT family transporter	SO:0001217, UniRef:UniRef50_A0A024HPK6
contig_1	cds	5957669	5958904	+	OIFKLK_28140		DUF1835 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A0W0MDQ9
contig_1	cds	5958880	5959374	+	OIFKLK_28145	ykgJ	YkgJ family cysteine cluster protein	SO:0001217, UniRef:UniRef50_A0KS25
contig_1	cds	5959377	5960813	-	OIFKLK_28150		Undecaprenyl phosphate-alpha-4-amino-4-deoxy-L-arabinose arabinosyl transferase	SO:0001217, UniRef:UniRef50_A0A5E5R2I0
contig_1	cds	5960810	5961784	-	OIFKLK_28155		Glycosyl transferase, family 2	SO:0001217, UniRef:UniRef50_A4G5H8
contig_1	cds	5961781	5962143	-	OIFKLK_28160	gtrA	GtrA domain-containing protein	SO:0001217, UniRef:UniRef50_A6VCS5
contig_1	cds	5962380	5963741	+	OIFKLK_28165		DNA-damage-inducible protein F	SO:0001217, UniRef:UniRef50_G8Q620
contig_1	cds	5963717	5964085	-	OIFKLK_28170		DUF2493 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A8G7T1P8
contig_1	cds	5964073	5965740	-	OIFKLK_28175		Phosphate:Na+ symporter	SO:0001217, UniRef:UniRef50_A0A0C5E8J8
contig_1	cds	5965783	5965992	-	OIFKLK_28180		hypothetical protein	
contig_1	cds	5966043	5966819	-	OIFKLK_28185		OMP-b-brl domain-containing protein	SO:0001217, UniRef:UniRef50_A0A1B5D1B8
contig_1	cds	5966917	5969628	-	OIFKLK_28190		Magnesium-transporting ATPase, P-type 1	SO:0001217, UniRef:UniRef50_A0A1I0E7S8
contig_1	cds	5969855	5970073	-	OIFKLK_28195		Alpha/beta hydrolase	SO:0001217, UniRef:UniRef50_A0A1B3EDM0
contig_1	cds	5970220	5970354	-	OIFKLK_28200		hypothetical protein	
contig_1	cds	5970403	5971242	-	OIFKLK_28205		Arylamine N-acetyltransferase	SO:0001217, UniRef:UniRef50_A0A024HPV4
contig_1	cds	5971367	5971822	+	OIFKLK_28210		DUF2214 domain-containing protein	SO:0001217, UniRef:UniRef50_S6AP17
contig_1	cds	5971827	5973227	-	OIFKLK_28215		Dihydrolipoyl dehydrogenase	SO:0001217, UniRef:UniRef50_K9NTE1
contig_1	cds	5973403	5973942	+	OIFKLK_28220	entH	Proofreading thioesterase EntH	SO:0001217, UniRef:UniRef50_A0A5E7CZL2
contig_1	cds	5974010	5974570	+	OIFKLK_28225		HTH tetR-type domain-containing protein	SO:0001217, UniRef:UniRef50_A0A5E7MMJ8
contig_1	cds	5974575	5975372	-	OIFKLK_28230		SDR family NAD(P)-dependent oxidoreductase	SO:0001217, UniRef:UniRef50_A0A6P1YH21
contig_1	cds	5975603	5976220	+	OIFKLK_28235		Hemolysin III	SO:0001217, UniRef:UniRef50_A0A3M3EST9
contig_1	cds	5976265	5977119	-	OIFKLK_28240	cntI	pseudopaline transport inner membrane protein CntI	BlastRules:WP_003104336, SO:0001217, UniRef:UniRef50_Q9HUX6
contig_1	cds	5977101	5978402	-	OIFKLK_28245	cntM	pseudopaline biosynthesis dehydrogenase CntM	BlastRules:WP_003112333
contig_1	cds	5978399	5979190	-	OIFKLK_28250	cntL	pseudopaline biosynthesis protein CntL	BlastRules:WP_003112332, SO:0001217, UniRef:UniRef50_A0A0H2ZHV3
contig_1	cds	5979220	5981346	-	OIFKLK_28255	cntO	pseudopaline transport outer membrane protein CntO	BlastRules:WP_010895685, SO:0001217, UniRef:UniRef50_A0A0H2ZI93
contig_1	cds	5981488	5982642	+	OIFKLK_28260		HGSNAT-cat domain-containing protein	SO:0001217, UniRef:UniRef50_A0A0Q5MZC0
contig_1	cds	5982885	5984795	-	OIFKLK_28265		Biosynthetic arginine decarboxylase	SO:0001217, UniRef:UniRef50_G4CTT6
contig_1	cds	5985045	5985416	-	OIFKLK_28270		putative translation initiation factor, Sui1 family	SO:0001217, UniRef:UniRef50_Q5QZM8
contig_1	cds	5985620	5986156	-	OIFKLK_28275		Uncharacterized Nudix hydrolase PA4841	SO:0001217, UniRef:UniRef50_Q9HUW9
contig_1	cds	5986160	5987230	-	OIFKLK_28280		DUF2333 domain-containing protein	SO:0001217, UniRef:UniRef50_W6QRU1
contig_1	cds	5987274	5987405	+	OIFKLK_28285		hypothetical protein	
contig_1	cds	5987583	5989211	+	OIFKLK_28290		Diguanylate cyclase response regulator	SO:0001217, UniRef:UniRef50_A0A3M3F1D9
contig_1	cds	5989289	5991262	+	OIFKLK_28295	ctpL	Methyl-accepting chemotaxis protein CtpL	SO:0001217, UniRef:UniRef50_Q9HUW6
contig_1	cds	5991422	5993197	+	OIFKLK_28300	dsbD	Thiol:disulfide interchange protein DsbD	SO:0001217, UniRef:UniRef50_A0A2P4EYE0
contig_1	cds	5993341	5993784	+	OIFKLK_28305		3-dehydroquinate dehydratase	SO:0001217, UniRef:UniRef50_A0A522WWM5
contig_1	cds	5993808	5994278	+	OIFKLK_28310		Biotin carboxyl carrier protein of acetyl-CoA carboxylase	SO:0001217, UniRef:UniRef50_P37799
contig_1	cds	5994296	5995645	+	OIFKLK_28315		Biotin carboxylase	SO:0001217, UniRef:UniRef50_A0A5E6PLB4
contig_1	cds	5995756	5996622	+	OIFKLK_28320		EI24 domain-containing protein	SO:0001217, UniRef:UniRef50_A6VCV5
contig_1	cds	5996703	5997587	+	OIFKLK_28325		Ribosomal protein L11 methyltransferase	SO:0001217, UniRef:UniRef50_Q88DK7
contig_1	cds	5997683	5998960	+	OIFKLK_28330		Znf/thioredoxin-put domain-containing protein	SO:0001217, UniRef:UniRef50_Q1I4C4
contig_1	cds	5999164	6000162	+	OIFKLK_28335		tRNA-dihydrouridine synthase B	SO:0001217, UniRef:UniRef50_A0A6S6WNU6
contig_1	cds	6000159	6000482	+	OIFKLK_28340		Putative Fis-like DNA-binding protein	SO:0001217, UniRef:UniRef50_A0A1S1NZ73
contig_1	cds	6000562	6002169	+	OIFKLK_28345	purH	Bifunctional purine biosynthesis protein PurH	SO:0001217, UniRef:UniRef50_Q8X611
contig_1	cds	6002273	6003562	+	OIFKLK_28350		Phosphoribosylamine--glycine ligase	SO:0001217, UniRef:UniRef50_A4N1G2
contig_1	cds	6003666	6006494	+	OIFKLK_28355	retS	hybrid sensor histidine kinase/response regulator RetS	BlastRules:WP_003112323, BlastRules:WP_003399691, SO:0001217, UniRef:UniRef50_A0A7Y7WF80
contig_1	cds	6006738	6007331	+	OIFKLK_28360		UPF0056 membrane protein	SO:0001217, UniRef:UniRef50_S6AJ96
contig_1	cds	6007756	6009021	+	OIFKLK_28365		Urea ABC transporter substrate-binding protein	SO:0001217, UniRef:UniRef50_A0A3M4FHN3
contig_1	cds	6009168	6010757	+	OIFKLK_28370		LIV-I protein H	SO:0001217, UniRef:UniRef50_A0A3S4JU65
contig_1	cds	6010754	6011833	+	OIFKLK_28375	urtC	Urea ABC transporter permease subunit UrtC	SO:0001217, UniRef:UniRef50_A0A1B1KNA2
contig_1	cds	6011830	6012687	+	OIFKLK_28380		ABC transporter ATPase	SO:0001217, UniRef:UniRef50_A0A105Z7Z4
contig_1	cds	6012824	6013522	+	OIFKLK_28385		High-affinity branched-chain amino acid transport ATP-binding protein	SO:0001217, UniRef:UniRef50_D8NAK9
contig_1	cds	6013606	6014058	+	OIFKLK_28390		N-acetyltransferase domain-containing protein	SO:0001217, UniRef:UniRef50_A6VCX0
contig_1	cds	6014067	6014909	+	OIFKLK_28395	ureD	Urease accessory protein UreD	SO:0001217, UniRef:UniRef50_A0A5E6YZT1
contig_1	cds	6014911	6015213	+	OIFKLK_28400		Urease subunit gamma	SO:0001217, UniRef:UniRef50_Q4KJ06
contig_1	cds	6015222	6015740	+	OIFKLK_28405		L-methionine sulfoximine N-acetyltransferase	BlastRules:WP_003099390, SO:0001217, UniRef:UniRef50_A0A064DZS9
contig_1	cds	6015757	6016062	+	OIFKLK_28410		Urease subunit beta	SO:0001217, UniRef:UniRef50_B7K907
contig_1	cds	6016131	6017831	+	OIFKLK_28415		Urease subunit alpha	SO:0001217, UniRef:UniRef50_Q7V3V2
contig_1	ncRNA	6016277	6016563	-	OIFKLK_28420	5_ureB_sRNA	5' ureB small RNA	RFAM:RF02514, SO:0000655
contig_1	cds	6017950	6019317	+	OIFKLK_28425		VCBS repeat-containing protein	SO:0001217, UniRef:UniRef50_A0A1C7BCJ0
contig_1	cds	6019327	6019593	-	OIFKLK_28430	dksA	DksA C4-type domain-containing protein	SO:0001217, UniRef:UniRef50_A0A0F6RE87
contig_1	cds	6019632	6020333	+	OIFKLK_28435		DUF4332 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A1C7BLC6
contig_1	cds	6020425	6021255	-	OIFKLK_28440		Oxaloacetate decarboxylase	SO:0001217, UniRef:UniRef50_Q886Y2
contig_1	cds	6021496	6022761	+	OIFKLK_28445		Hsp70 family protein	SO:0001217, UniRef:UniRef50_N2JPU6
contig_1	cds	6022936	6023352	-	OIFKLK_28450		hypothetical protein	PFAM:PF07769.17
contig_1	cds	6023507	6024046	+	OIFKLK_28455		MOSC domain-containing protein	SO:0001217, UniRef:UniRef50_E5WLL7
contig_1	cds	6024135	6024479	+	OIFKLK_28460	osmE	DNA-binding transcriptional activator OsmE	SO:0001217, UniRef:UniRef50_A0A072ZJR1
contig_1	cds	6024523	6024930	-	OIFKLK_28465		Rho-N domain-containing protein	SO:0001217, UniRef:UniRef50_Q4KFQ1
contig_1	cds	6025077	6025889	+	OIFKLK_28470	brlR	c-di-GMP-binding multidrug transporter transcriptional regulator BrlR	BlastRules:WP_003095496, SO:0001217, UniRef:UniRef50_A0A069Q416
contig_1	cds	6025891	6027960	-	OIFKLK_28475	asmA	AsmA domain-containing protein	SO:0001217, UniRef:UniRef50_A0A0S1Y8Z6
contig_1	cds	6028256	6028789	+	OIFKLK_28480		Ferritin-like domain-containing protein	SO:0001217, UniRef:UniRef50_A0A4Y9S937
contig_1	cds	6029065	6029337	+	OIFKLK_28485		hypothetical protein	
contig_1	cds	6029451	6030218	-	OIFKLK_28490		Oxidored-molyb domain-containing protein	SO:0001217, UniRef:UniRef50_A0A2N9MJU5
contig_1	cds	6030215	6030829	-	OIFKLK_28495		Ni-hydr-CYTB domain-containing protein	SO:0001217, UniRef:UniRef50_A0A833QCF9
contig_1	cds	6030883	6031506	-	OIFKLK_28500		DUF5666 domain-containing protein	SO:0001217, UniRef:UniRef50_E0SGG1
contig_1	cds	6031536	6032333	+	OIFKLK_28505		DNA-binding response regulator	SO:0001217, UniRef:UniRef50_R4WXK0
contig_1	cds	6032312	6033703	+	OIFKLK_28510		Sensor protein	SO:0001217, UniRef:UniRef50_A0A380ADQ8
contig_1	cds	6033694	6035010	-	OIFKLK_28515		MFS domain-containing protein	SO:0001217, UniRef:UniRef50_A0A024HEQ5
contig_1	cds	6035230	6036318	-	OIFKLK_28520	desB	fatty acid desaturase DesB	BlastRules:WP_003121132, SO:0001217, UniRef:UniRef50_V2UVD5
contig_1	cds	6036339	6037439	-	OIFKLK_28525		Putative oxidoreductase	SO:0001217, UniRef:UniRef50_A0A0H2ZH56
contig_1	cds	6037598	6038227	+	OIFKLK_28530	desT	TetR family transcriptional regulator DesT	BlastRules:WP_003107570, SO:0001217, UniRef:UniRef50_A0A3M3F233
contig_1	cds	6038457	6038960	+	OIFKLK_28535	ureE	Urease accessory protein UreE	SO:0001217, UniRef:UniRef50_Q4KJ32
contig_1	cds	6038957	6039628	+	OIFKLK_28540	ureF	Urease accessory protein UreF	SO:0001217, UniRef:UniRef50_A6VD01
contig_1	cds	6039639	6040253	+	OIFKLK_28545	ureG	Urease accessory protein UreG	SO:0001217, UniRef:UniRef50_A8ET01
contig_1	cds	6040283	6040855	+	OIFKLK_28550		Urease accessory protein	SO:0001217, UniRef:UniRef50_A0A0Q8QU74
contig_1	cds	6040871	6041893	-	OIFKLK_28555		Transmembrane sensor	SO:0001217, UniRef:UniRef50_A0A1C7BIZ2
contig_1	cds	6041886	6042422	-	OIFKLK_28560		RNA polymerase sigma factor	SO:0001217, UniRef:UniRef50_A0A2R3IWB6
contig_1	cds	6042587	6045556	+	OIFKLK_28565		STN domain-containing protein	SO:0001217, UniRef:UniRef50_A0A6S7D9A7
contig_1	cds	6045701	6046954	-	OIFKLK_28570	nicP	Porin-like protein NicP	SO:0001217, UniRef:UniRef50_A0A5E7PM87
contig_1	cds	6047062	6048531	-	OIFKLK_28575		Vanillin dehydrogenase	SO:0001217, UniRef:UniRef50_Q8NMB0
contig_1	cds	6048554	6049894	-	OIFKLK_28580	benK	Benzoate MFS transporter BenK	SO:0001217, UniRef:UniRef50_A0A077K0M1
contig_1	cds	6049981	6051567	-	OIFKLK_28585		Benzoylformate decarboxylase	SO:0001217, UniRef:UniRef50_A0A3T1E1M0
contig_1	cds	6051668	6052564	+	OIFKLK_28590	lysR	LysR family transcriptional regulator	SO:0001217, UniRef:UniRef50_A0A433KNL5
contig_1	cds	6052579	6053913	-	OIFKLK_28595		MFS domain-containing protein	SO:0001217, UniRef:UniRef50_N9AKL4
contig_1	cds	6054291	6055346	+	OIFKLK_28600		hypothetical protein	PFAM:PF00355.29, PFAM:PF19112.3, PFAM:PF19298.2
contig_1	cds	6055361	6056314	+	OIFKLK_28605		Vanillate O-demethylase oxidoreductase	SO:0001217, UniRef:UniRef50_A0A653E7G9
contig_1	cds	6056311	6057024	-	OIFKLK_28610	gntR	Transcriptional regulator, GntR family	SO:0001217, UniRef:UniRef50_Q4ZSX3
contig_1	cds	6057088	6057849	-	OIFKLK_28615		Sulfoacetaldehyde reductase	SO:0001217, UniRef:UniRef50_Q1R183
contig_1	cds	6058206	6059138	-	OIFKLK_28620		Ornithine cyclodeaminase	SO:0001217, UniRef:UniRef50_Q9HUQ5
contig_1	cds	6059209	6059925	-	OIFKLK_28625		High-affinity branched-chain amino acid transport ATP-binding protein	SO:0001217, UniRef:UniRef50_G8Q4Y6
contig_1	cds	6059922	6060794	-	OIFKLK_28630	braF	High-affinity branched-chain amino acid transport ATP-binding protein BraF	SO:0001217, UniRef:UniRef50_P21629
contig_1	cds	6060791	6062068	-	OIFKLK_28635	livM	High-affinity branched-chain amino acid ABC transporter permease LivM	SO:0001217, UniRef:UniRef50_A0A6M2AXD8
contig_1	cds	6062079	6062993	-	OIFKLK_28640		LIV-I protein H	SO:0001217, UniRef:UniRef50_A0A3M3K699
contig_1	cds	6063228	6064352	-	OIFKLK_28645		Peripla-BP-6 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A0C5DR79
contig_1	cds	6064972	6065910	+	OIFKLK_28650		HTH lysR-type domain-containing protein	SO:0001217, UniRef:UniRef50_N2J805
contig_1	cds	6065967	6067592	+	OIFKLK_28655		Chemotaxis protein	SO:0001217, UniRef:UniRef50_A0A127N0T8
contig_1	cds	6067639	6068334	-	OIFKLK_28660		Nudix hydrolase domain-containing protein	SO:0001217, UniRef:UniRef50_Q1IBS4
contig_1	cds	6068349	6068951	-	OIFKLK_28665		Nicotinate-nicotinamide nucleotide adenylyltransferase	SO:0001217, UniRef:UniRef50_A0A080VNC1
contig_1	cds	6069061	6069720	+	OIFKLK_28670		Nicotinamidase/pyrazinamidase	SO:0001217, UniRef:UniRef50_A0A7Y9XTY2
contig_1	cds	6069723	6070922	+	OIFKLK_28675		Nicotinate phosphoribosyltransferase	SO:0001217, UniRef:UniRef50_A0A077LMP2
contig_1	cds	6070951	6071778	+	OIFKLK_28680		NH(3)-dependent NAD(+) synthetase	SO:0001217, UniRef:UniRef50_A4VKK4
contig_1	cds	6071912	6072835	+	OIFKLK_28685	choE	cholinesterase ChoE	BlastRules:WP_003100000, SO:0001217, UniRef:UniRef50_A0A0C5E4J7
contig_1	cds	6072904	6073350	-	OIFKLK_28690		Azurin	SO:0001217, UniRef:UniRef50_P00282
contig_1	cds	6073626	6074213	+	OIFKLK_28695		Cytokinin riboside 5'-monophosphate phosphoribohydrolase	SO:0001217, UniRef:UniRef50_P48636
contig_1	cds	6074226	6074921	-	OIFKLK_28700	lysM	LysM domain-containing protein	SO:0001217, UniRef:UniRef50_U6ZNS8
contig_1	cds	6075108	6075977	-	OIFKLK_28705		Small-conductance mechanosensitive channel	SO:0001217, UniRef:UniRef50_A0A0C5JTJ5
contig_1	cds	6076210	6077145	-	OIFKLK_28710		Protein-glutamine gamma-glutamyltransferase	SO:0001217, UniRef:UniRef50_A0A011NY16
contig_1	cds	6077145	6079643	-	OIFKLK_28715		Alpha-E domain-containing protein	SO:0001217, UniRef:UniRef50_A0A1C7BFT4
contig_1	cds	6079905	6082148	-	OIFKLK_28720	ygiQ	UPF0313 protein YgiQ	SO:0001217, UniRef:UniRef50_Q46861
contig_1	cds	6082360	6084261	+	OIFKLK_28725		Diguanylate cyclase	SO:0001217, UniRef:UniRef50_A0A3S4MMC8
contig_1	cds	6084263	6085339	-	OIFKLK_28730		Alanine racemase, biosynthetic	SO:0001217, UniRef:UniRef50_Q9HUN4
contig_1	cds	6085408	6086802	-	OIFKLK_28735		Replicative DNA helicase	SO:0001217, UniRef:UniRef50_A0A522M6A2
contig_1	cds	6086931	6087377	-	OIFKLK_28740		50S ribosomal protein L9	SO:0001217, UniRef:UniRef50_Q1QBZ2
contig_1	cds	6087399	6088268	-	OIFKLK_28745		DUF2232 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A3M3Y7K5
contig_1	cds	6088305	6088535	-	OIFKLK_28750		30S ribosomal protein S18	SO:0001217, UniRef:UniRef50_Q8RIE4
contig_1	cds	6088565	6088984	-	OIFKLK_28755		hypothetical protein	PFAM:PF01250.20
contig_1	cds	6089199	6089945	-	OIFKLK_28760	rlmB	23S rRNA (guanosine-2'-O-)-methyltransferase RlmB	SO:0001217, UniRef:UniRef50_Q7MYU6
contig_1	cds	6089942	6092656	-	OIFKLK_28765		Ribonuclease R	SO:0001217, UniRef:UniRef50_A0A089YVN5
contig_1	tRNA	6092861	6092947	+	OIFKLK_28770	trnL	tRNA-Leu(cag)	SO:0000264
contig_1	tRNA	6093077	6093163	+	OIFKLK_28775	trnL	tRNA-Leu(cag)	SO:0000264
contig_1	cds	6093319	6094611	-	OIFKLK_28780		Adenylosuccinate synthetase	SO:0001217, UniRef:UniRef50_O31047
contig_1	cds	6094663	6095847	-	OIFKLK_28785		ATP phosphoribosyltransferase regulatory subunit	SO:0001217, UniRef:UniRef50_O30548
contig_1	cds	6095882	6096115	-	OIFKLK_28790		DUF2065 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A653WD18
contig_1	cds	6096163	6097032	-	OIFKLK_28795	hflC	Protein HflC	SO:0001217, UniRef:UniRef50_A0A109LFB6
contig_1	cds	6097032	6098234	-	OIFKLK_28800	hflK	Protein HflK	SO:0001217, UniRef:UniRef50_A0A481QLF5
contig_1	cds	6098329	6099630	-	OIFKLK_28805	hflX	GTPase HflX	SO:0001217, UniRef:UniRef50_A0A1Q2M182
contig_1	cds	6099643	6099891	-	OIFKLK_28810		RNA-binding protein Hfq	SO:0001217, UniRef:UniRef50_Q8D317
contig_1	cds	6099997	6100968	-	OIFKLK_28815		tRNA dimethylallyltransferase	SO:0001217, UniRef:UniRef50_A4VQP1
contig_1	cds	6101026	6102927	-	OIFKLK_28820	mutL	DNA mismatch repair protein MutL	SO:0001217, UniRef:UniRef50_C1DLQ0
contig_1	cds	6102927	6104354	-	OIFKLK_28825	amiB	N-acetylmuramoyl-L-alanine amidase AmiB	BlastRules:WP_003123571, EC:3.5.1.28, SO:0001217, UniRef:UniRef50_C3KDW0
contig_1	cds	6104363	6104830	-	OIFKLK_28830	tsaE	tRNA threonylcarbamoyladenosine biosynthesis protein TsaE	SO:0001217, UniRef:UniRef50_A0A2R3QL12
contig_1	cds	6104818	6106326	-	OIFKLK_28835		Bifunctional NAD(P)H-hydrate repair enzyme	SO:0001217, UniRef:UniRef50_W6QQA3
contig_1	cds	6106408	6107493	+	OIFKLK_28840		Epoxyqueuosine reductase	SO:0001217, UniRef:UniRef50_A0A068R815
contig_1	cds	6107527	6108069	-	OIFKLK_28845		Oligoribonuclease	SO:0001217, UniRef:UniRef50_A5F3M7
contig_1	cds	6108181	6109200	+	OIFKLK_28850	rsgA	Small ribosomal subunit biogenesis GTPase RsgA	SO:0001217, UniRef:UniRef50_Q87VI5
contig_1	cds	6109204	6110247	-	OIFKLK_28855	motB	flagellar motor protein	SO:0001217, UniRef:UniRef50_A0A379KJS1, VFDB:VFC0204, VFDB:VFG014681
contig_1	cds	6110267	6111118	-	OIFKLK_28860	motA	flagellar motor protein	SO:0001217, UniRef:UniRef50_A0A0C5DVZ5, VFDB:VFC0204, VFDB:VFG014694
contig_1	cds	6111259	6112770	+	OIFKLK_28865		Histidine kinase	SO:0001217, UniRef:UniRef50_A0A0T6UJ73
contig_1	cds	6112845	6113660	+	OIFKLK_28870	rhdA	thiosulfate sulfurtransferase	BlastRules:WP_003113925, SO:0001217, UniRef:UniRef50_Q9HUK9
contig_1	cds	6113664	6114533	+	OIFKLK_28875		Phosphatidylserine decarboxylase proenzyme	SO:0001217, UniRef:UniRef50_Q9HUK8
contig_1	cds	6114850	6116673	+	OIFKLK_28880	fimW	cyclic-di-GMP receptor FimW	BlastRules:WP_003113922, SO:0001217, UniRef:UniRef50_Q9HUK7
contig_1	cds	6116738	6118813	+	OIFKLK_28885	fimX	cyclic di-GMP-binding protein FimX	BlastRules:WP_003095680, SO:0001217, UniRef:UniRef50_A0A7U7EK83
contig_1	cds	6118900	6120114	-	OIFKLK_28890		Phosphoserine phosphatase	SO:0001217, UniRef:UniRef50_A0A3D6C8Y0
contig_1	cds	6120335	6121861	+	OIFKLK_28895		Histidine kinase	SO:0001217, UniRef:UniRef50_A0A024HNI0
contig_1	cds	6121858	6122394	+	OIFKLK_28900		Metal-dependent hydrolase	SO:0001217, UniRef:UniRef50_A0A0Q9F7C3
contig_1	cds	6122452	6123162	-	OIFKLK_28905		ABC-trans-aux domain-containing protein	SO:0001217, UniRef:UniRef50_Q9HUK2
contig_1	cds	6123455	6125719	-	OIFKLK_28910		DNA topoisomerase 4 subunit A	SO:0001217, UniRef:UniRef50_Q9HUK1
contig_1	cds	6125727	6126212	-	OIFKLK_28915		TIGR02281 family clan AA aspartic protease	SO:0001217, UniRef:UniRef50_A0A024HNJ0
contig_1	cds	6126248	6127261	-	OIFKLK_28920		Phytase-like domain-containing protein	SO:0001217, UniRef:UniRef50_A0A839T1U8
contig_1	cds	6127261	6129150	-	OIFKLK_28925		DNA topoisomerase 4 subunit B	SO:0001217, UniRef:UniRef50_A0A0J9WZF0
contig_1	cds	6129162	6129848	-	OIFKLK_28930	yqiA	Esterase YqiA	SO:0001217, UniRef:UniRef50_A0A379I844
