# Annotated with Bakta
# Software: v1.11.3
# Database: v6.0, light
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_1574	cds	31179	31574	+	MDNEJI_06057		CENP-V/GFA domain-containing protein	SO:0001217, UniRef:UniRef50_A0A2M8WZR6
contig_1574	cds	31623	32804	+	MDNEJI_06058		VWA domain-containing protein	SO:0001217, UniRef:UniRef50_Q7NV51
contig_1574	cds	32918	33937	+	MDNEJI_06059		HTH araC/xylS-type domain-containing protein	SO:0001217, UniRef:UniRef50_A0A3M5D641
contig_1574	cds	34230	34463	-	MDNEJI_06060		Type IV secretion system immunity protein Tsi2	SO:0001217, UniRef:UniRef50_A0AAQ3LUF0
contig_1574	cds	34473	34949	-	MDNEJI_06061	tse2	type VI secretion system effector Tse2	BlastRules:WP_003101516, SO:0001217, UniRef:UniRef50_Q9I0E0
contig_1574	cds	35096	36685	-	MDNEJI_06062		Major facilitator superfamily (MFS) profile domain-containing protein	SO:0001217, UniRef:UniRef50_F6A9R9
contig_1574	cds	36688	37995	-	MDNEJI_06063		Porin	SO:0001217, UniRef:UniRef50_A0AAD1LW32
contig_1574	cds	38044	40023	-	MDNEJI_06064		Amidohydrolase 3 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A1H2NTL7
contig_1574	cds	40490	41170	+	MDNEJI_06065		Isochorismatase hydrolase	SO:0001217, UniRef:UniRef50_E8RQX8
contig_1574	cds	41227	41508	+	MDNEJI_06066	xapX	XapX domain protein	SO:0001217, UniRef:UniRef50_A0A1V2EXA6
contig_1574	cds	41678	42571	+	MDNEJI_06067		Transcriptional regulator	SO:0001217, UniRef:UniRef50_A0A0A8RU79
contig_1574	cds	42685	43788	+	MDNEJI_06068	yaiW	Uncharacterized protein YaiW	SO:0001217, UniRef:UniRef50_P77562
contig_1574	cds	43869	44195	+	MDNEJI_06069		Thiol reductase thioredoxin	SO:0001217, UniRef:UniRef50_A0A1Q8T7H2
contig_1574	cds	44223	44723	-	MDNEJI_06070		Acyl-CoA thioesterase	SO:0001217, UniRef:UniRef50_A0A941YCA9
contig_1574	cds	44894	45418	-	MDNEJI_06071		Rrf2 family transcriptional regulator	SO:0001217, UniRef:UniRef50_A8AR80
contig_1574	cds	45687	46892	+	MDNEJI_06072		NADH dehydrogenase	SO:0001217, UniRef:UniRef50_A0A485ADH3
contig_1574	cds	46927	48045	-	MDNEJI_06073		Lipoprotein	SO:0001217, UniRef:UniRef50_A0A654D2E7
contig_1574	cds	48386	49300	-	MDNEJI_06074	pfeE	ferric enterobactin esterase PfeE	BlastRules:WP_003090549, SO:0001217, UniRef:UniRef50_Q9I0F2
contig_1574	cds	49320	51560	-	MDNEJI_06075	pfeA	siderophore enterobactin receptor PfeA	BlastRules:WP_003113404, SO:0001217, UniRef:UniRef50_Q9I527
contig_1574	cds	51659	52999	-	MDNEJI_06076		histidine kinase	SO:0001217, UniRef:UniRef50_A0A8S0H501
contig_1574	cds	52999	53715	-	MDNEJI_06077	pfeR	Transcriptional activator protein PfeR	SO:0001217, UniRef:UniRef50_A0A5K7U372
contig_1574	cds	53981	56050	+	MDNEJI_06078		Type VI secretion system spike protein VgrG1a	SO:0001217, UniRef:UniRef50_Q9I741
contig_1574	cds	56100	60053	+	MDNEJI_06079	tse5	Toxin protein Tse5	SO:0001217, UniRef:UniRef50_A0A077LI69, VFDB:VFC0086, VFDB:VFG051484
contig_1574	cds	60050	60241	+	MDNEJI_06080		Immune protein Tsi5	SO:0001217, UniRef:UniRef50_P0DTB6
contig_1574	cds	60251	60958	-	MDNEJI_06081	rspR	HTH-type transcriptional repressor RspR	SO:0001217, UniRef:UniRef50_A0A5E7B8M2
contig_1574	cds	61006	62049	-	MDNEJI_06082		4-hydroxyproline 2-epimerase	SO:0001217, UniRef:UniRef50_B9JQV3
contig_1574	cds	62060	63538	-	MDNEJI_06083		aldehyde dehydrogenase (NAD(+))	SO:0001217, UniRef:UniRef50_A0A2V8U222
contig_1574	cds	63535	64815	-	MDNEJI_06084		D-amino acid dehydrogenase 1	SO:0001217, UniRef:UniRef50_A0A6J5CSH6
contig_1574	cds	64812	65855	-	MDNEJI_06085		4-hydroxyproline 2-epimerase 2	SO:0001217, UniRef:UniRef50_A9AQW9
contig_1574	cds	65912	66790	-	MDNEJI_06086		4-hydroxy-tetrahydrodipicolinate synthase	SO:0001217, UniRef:UniRef50_A0A2N7VMT3
contig_1574	cds	66818	67483	-	MDNEJI_06087	yecS	L-cystine transport system permease protein YecS	SO:0001217, UniRef:UniRef50_A0A5E7FDE9
contig_1574	cds	67496	68167	-	MDNEJI_06088	gltK	Glutamate/aspartate transport system permease protein GltK	SO:0001217, UniRef:UniRef50_I3X5K2
contig_1574	cds	68180	69001	-	MDNEJI_06089	artP	Arginine transport ATP-binding protein ArtP	SO:0001217, UniRef:UniRef50_A0A2R3IS14
contig_1574	cds	69071	69913	-	MDNEJI_06090		Solute-binding protein family 3/N-terminal domain-containing protein	SO:0001217, UniRef:UniRef50_A0A1Q9QY95
contig_1574	cds	70269	71231	+	MDNEJI_06091		Threo-3-hydroxy-L-aspartate ammonia-lyase	SO:0001217, UniRef:UniRef50_A0A948NA62
contig_1574	cds	71239	72480	-	MDNEJI_06092		Dienelactone hydrolase family protein	SO:0001217, UniRef:UniRef50_A0A521YTE4
contig_1574	cds	72663	73592	-	MDNEJI_06093	dmlR	HTH-type transcriptional regulator DmlR	SO:0001217, UniRef:UniRef50_A0A833U8N1
contig_1574	cds	73615	74589	-	MDNEJI_06094		Zn-dependent oxidoreductase, NADPH:quinone reductase	SO:0001217, UniRef:UniRef50_J3DE61
contig_1574	cds	74815	75567	+	MDNEJI_06095		Methyltransferase type 11 domain-containing protein	SO:0001217, UniRef:UniRef50_Q096S9
contig_1574	cds	76170	76973	+	MDNEJI_06096		Transport permease protein	SO:0001217, UniRef:UniRef50_A0A0N7HJW3
contig_1574	cds	76963	78690	+	MDNEJI_06097		Bacterial type II secretion system protein E domain-containing protein	SO:0001217, UniRef:UniRef50_A0A0Q6TEA3
contig_1574	cds	78695	79882	+	MDNEJI_06098		Putative type II secretion system protein	SO:0001217, UniRef:UniRef50_A0A0H2ZB16
contig_1574	cds	79936	80370	+	MDNEJI_06099		Type II secretion system core protein G	SO:0001217, UniRef:UniRef50_A0A924KRD6
contig_1574	cds	80312	80749	+	MDNEJI_06100		putative type II secretion system protein	SO:0001217, UniRef:UniRef50_Q9I0G4
contig_1574	cds	80749	81174	+	MDNEJI_06101		Type II secretion system protein	SO:0001217, UniRef:UniRef50_A0A0P0AJZ2
contig_1574	cds	81171	81761	+	MDNEJI_06102		hypothetical protein	PFAM:PF07963.17
contig_1574	cds	81751	82830	+	MDNEJI_06103	gspK	General secretion pathway protein GspK	SO:0001217, UniRef:UniRef50_Q9I0G7
contig_1574	cds	83417	83860	+	MDNEJI_06104		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A0G5MC87
contig_1574	cds	83860	84444	+	MDNEJI_06105		Type II secretion system protein M	SO:0001217, UniRef:UniRef50_A0A6N0KPI0
contig_1574	cds	84687	85004	+	MDNEJI_06106		Transmembrane protein	SO:0001217, UniRef:UniRef50_A0A0C7CWY8
contig_1574	cds	85080	85433	-	MDNEJI_06107	mvaT	MvaT DNA-binding domain-containing protein	SO:0001217, UniRef:UniRef50_Q2SJH9
contig_1574	cds	85741	86097	-	MDNEJI_06108		6-carboxy-5,6,7,8-tetrahydropterin synthase	SO:0001217, UniRef:UniRef50_A0A5E6MPV7
contig_1574	cds	86198	87751	-	MDNEJI_06109		Anaerobic nitric oxide reductase transcription regulator	SO:0001217, UniRef:UniRef50_A0A031MHW3
contig_1574	cds	87906	89087	+	MDNEJI_06110		Flavohemoprotein	SO:0001217, UniRef:UniRef50_Q9I0H4
contig_1574	cds	89141	89398	+	MDNEJI_06111	ppyR	psl/pyoverdine operon transcriptional regulator PpyR	BlastRules:WP_003090502, SO:0001217, UniRef:UniRef50_U3B2K7
contig_1574	cds	89385	90578	+	MDNEJI_06112		Short-chain dehydrogenase	SO:0001217, UniRef:UniRef50_Q9I0H6
contig_1574	cds	90579	90845	-	MDNEJI_06113		hypothetical protein	
contig_1574	cds	90829	91722	-	MDNEJI_06114		AB hydrolase-1 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A1B3E8T1
contig_1574	cds	91749	92831	-	MDNEJI_06115		PNPLA domain-containing protein	SO:0001217, UniRef:UniRef50_Q1IC66
contig_1574	cds	93046	93354	+	MDNEJI_06116		Peptidase	SO:0001217, UniRef:UniRef50_A0A2N5BL29
contig_1574	cds	93354	93668	+	MDNEJI_06117		PepSY domain-containing protein	SO:0001217, UniRef:UniRef50_A0A6I1LAF5
contig_1574	cds	93668	94339	+	MDNEJI_06118	carR	two-component system response regulator CarR	BlastRules:WP_003090494, SO:0001217, UniRef:UniRef50_A0A2R8CMM6
contig_1574	cds	94336	95673	+	MDNEJI_06119	carS	two-component system sensor histidine kinase CarS	BlastRules:WP_003090493, SO:0001217, UniRef:UniRef50_Q9I0I2
contig_1574	cds	95764	96072	+	MDNEJI_06120		hypothetical protein	
contig_1574	cds	96077	98221	-	MDNEJI_06121	mcpU	Methyl-accepting chemotaxis protein McpU	SO:0001217, UniRef:UniRef50_Q88NI1
contig_1574	cds	98480	99805	+	MDNEJI_06122	yuiF	Putative amino acid transporter YuiF	SO:0001217, UniRef:UniRef50_O32105
contig_1574	cds	99922	101604	+	MDNEJI_06123		Chemotaxis protein	SO:0001217, UniRef:UniRef50_A0A423II67
contig_1574	cds	101764	102822	+	MDNEJI_06124		AI-2E family transporter	SO:0001217, UniRef:UniRef50_A9BWA8
contig_1574	cds	103029	103838	-	MDNEJI_06125		3-demethylubiquinone-9 3-methyltransferase	SO:0001217, UniRef:UniRef50_A0A2X2WUG7
contig_1574	cds	103953	105413	-	MDNEJI_06126		NADH-quinone oxidoreductase subunit N	SO:0001217, UniRef:UniRef50_Q9I0I9
contig_1574	cds	105421	106950	-	MDNEJI_06127		NADH-quinone oxidoreductase subunit M	SO:0001217, UniRef:UniRef50_Q9I0J0
contig_1574	cds	106978	108825	-	MDNEJI_06128		NADH-quinone oxidoreductase subunit L	SO:0001217, UniRef:UniRef50_P33607
contig_1574	cds	108822	109130	-	MDNEJI_06129		NADH-quinone oxidoreductase subunit K	SO:0001217, UniRef:UniRef50_Q2YA96
contig_1574	cds	109176	109676	-	MDNEJI_06130		NADH-quinone oxidoreductase subunit J	SO:0001217, UniRef:UniRef50_A0A6M2B0W2
contig_1574	cds	109688	110236	-	MDNEJI_06131		NADH-quinone oxidoreductase subunit I 2	SO:0001217, UniRef:UniRef50_Q746T4
contig_1574	cds	110248	111243	-	MDNEJI_06132		NADH-quinone oxidoreductase subunit H	SO:0001217, UniRef:UniRef50_P0AFD4
contig_1574	cds	111240	113957	-	MDNEJI_06133		NADH-quinone oxidoreductase	SO:0001217, UniRef:UniRef50_A0A562J0I0
contig_1574	cds	114089	115435	-	MDNEJI_06134		NADH-quinone oxidoreductase subunit F	SO:0001217, UniRef:UniRef50_W1F189
contig_1574	cds	115432	115932	-	MDNEJI_06135		NADH-quinone oxidoreductase subunit E	SO:0001217, UniRef:UniRef50_A0A346MZV1
contig_1574	cds	115934	117715	-	MDNEJI_06136		NADH-quinone oxidoreductase subunit C/D	SO:0001217, UniRef:UniRef50_P33599
contig_1574	cds	117796	118473	-	MDNEJI_06137		NADH-quinone oxidoreductase subunit B	SO:0001217, UniRef:UniRef50_P0AFC7
contig_1574	cds	118484	118897	-	MDNEJI_06138		NADH-quinone oxidoreductase subunit A 1	SO:0001217, UniRef:UniRef50_Q9I2L4
contig_1574	cds	119496	120011	-	MDNEJI_06139		DUF4442 domain-containing protein	SO:0001217, UniRef:UniRef50_G2J4R2
contig_1574	cds	120129	122147	-	MDNEJI_06140		hypothetical protein	PFAM:PF05787.19
contig_1574	cds	122326	123921	-	MDNEJI_06141		Isocitrate lyase	SO:0001217, UniRef:UniRef50_O50078
contig_1574	ncRNA	124066	124304	-	MDNEJI_06142	srbA	sRNA regulator of biofilms A	RFAM:RF02872, SO:0000655
contig_1574	cds	124516	125337	-	MDNEJI_06143		Secretin	SO:0001217, UniRef:UniRef50_A0A0T6UPM0
contig_1574	cds	125334	125954	-	MDNEJI_06144		Histone acetyltransferase HPA2	SO:0001217, UniRef:UniRef50_A0A024HJW9
contig_1574	cds	125961	126386	-	MDNEJI_06145		N-acetyltransferase domain-containing protein	SO:0001217, UniRef:UniRef50_A0A3M3EH48
contig_1574	cds	126379	127548	-	MDNEJI_06146		50S ribosomal protein L16 arginine hydroxylase	SO:0001217, UniRef:UniRef50_A0A120G553
contig_1574	cds	127608	128978	-	MDNEJI_06147		Adenylosuccinate lyase	SO:0001217, UniRef:UniRef50_P44797
contig_1574	cds	129053	129937	-	MDNEJI_06148	eamA	EamA domain-containing protein	SO:0001217, UniRef:UniRef50_Q9I0L0
contig_1574	cds	129940	130560	-	MDNEJI_06149		High frequency lysogenization HflD-like protein	SO:0001217, UniRef:UniRef50_Q9I0L1
contig_1574	cds	130557	131684	-	MDNEJI_06150	mnmA	tRNA-specific 2-thiouridylase MnmA	SO:0001217, UniRef:UniRef50_Q6FCW2
contig_1574	cds	131728	132198	-	MDNEJI_06151	nudJ	Phosphatase NudJ	SO:0001217, UniRef:UniRef50_Q8P9A0
contig_1574	cds	132285	134510	-	MDNEJI_06152		Isocitrate dehydrogenase [NADP] 2	SO:0001217, UniRef:UniRef50_O53611
contig_1574	cds	134869	136125	+	MDNEJI_06153		Isocitrate dehydrogenase [NADP] 1	SO:0001217, UniRef:UniRef50_A0A5A4WIX0
contig_1574	cds	136199	136471	-	MDNEJI_06154		hypothetical protein	PFAM:PF00313.28
contig_1574	cds	136697	137065	+	MDNEJI_06155	clpS	ATP-dependent Clp protease adapter protein ClpS	SO:0001217, UniRef:UniRef50_A0A1M4YAB1
contig_1574	cds	137093	139369	+	MDNEJI_06156	clpB	Chaperone protein ClpB	SO:0001217, UniRef:UniRef50_A0A4Q0ZPI3
contig_1574	cds	139451	139669	-	MDNEJI_06157		Translation initiation factor IF-1	SO:0001217, UniRef:UniRef50_Q87ZS2
contig_1574	cds	139774	140481	-	MDNEJI_06158		Aspartate/glutamate leucyltransferase	SO:0001217, UniRef:UniRef50_Q9I0M0
contig_1574	cds	140536	141216	-	MDNEJI_06159		Leucyl/phenylalanyl-tRNA--protein transferase	SO:0001217, UniRef:UniRef50_A8FUH7
contig_1574	cds	141254	142204	-	MDNEJI_06160		Thioredoxin reductase	SO:0001217, UniRef:UniRef50_P43788
contig_1574	cds	142432	144867	+	MDNEJI_06161	ftsK	DNA translocase FtsK	BlastRules:WP_010895627, SO:0001217, UniRef:UniRef50_Q8XWX9
contig_1574	cds	144893	145519	+	MDNEJI_06162		Outer-membrane lipoprotein carrier protein	SO:0001217, UniRef:UniRef50_Q9I0M4
contig_1574	cds	145529	146854	+	MDNEJI_06163		Replication-associated recombination protein A	SO:0001217, UniRef:UniRef50_A0A962S428
contig_1574	cds	146976	148256	+	MDNEJI_06164		Serine--tRNA ligase	SO:0001217, UniRef:UniRef50_A1TTM6
contig_1574	cds	148258	149655	+	MDNEJI_06165		Siroheme synthase	SO:0001217, UniRef:UniRef50_A0A1I4IU49
contig_1574	cds	149660	150634	-	MDNEJI_06166	yqjG	Glutathionyl-hydroquinone reductase YqjG	SO:0001217, UniRef:UniRef50_A0A1R4B353
contig_1574	cds	150722	151705	-	MDNEJI_06167		thymidine phosphorylase	SO:0001217, UniRef:UniRef50_N2JJ98
contig_1574	cds	151702	152037	-	MDNEJI_06168		Sulfurtransferase	SO:0001217, UniRef:UniRef50_A0A031MJP7
contig_1574	cds	152034	152339	-	MDNEJI_06169		hypothetical protein	PFAM:PF04077.17
contig_1574	cds	152339	152698	-	MDNEJI_06170		Protein TusC-like protein	SO:0001217, UniRef:UniRef50_Q9I0N2
contig_1574	cds	152695	153090	-	MDNEJI_06171	tusD	Sulfur transfer complex subunit TusD	SO:0001217, UniRef:UniRef50_I4CTK5
contig_1574	cds	153201	153869	-	MDNEJI_06172	yccA	Modulator of FtsH protease YccA	SO:0001217, UniRef:UniRef50_A0A105TAK6
contig_1574	tRNA	153999	154088	+	MDNEJI_06173	trnS	tRNA-Ser(tga)	SO:0000269
contig_1574	cds	154223	155806	-	MDNEJI_06174		Sulfurtransferase	SO:0001217, UniRef:UniRef50_A0A060DS32
contig_1574	cds	155803	156408	-	MDNEJI_06175		3-mercaptopropionate dioxygenase	BlastRules:WP_003113364, EC:1.13.11.-, SO:0001217, UniRef:UniRef50_A0A1Y6JJA3
contig_1574	cds	156521	157417	+	MDNEJI_06176		HTH lysR-type domain-containing protein	SO:0001217, UniRef:UniRef50_A0A0C5E6Z6
contig_1574	cds	157736	158824	+	MDNEJI_06177		Alkanesulfonate monooxygenase	SO:0001217, UniRef:UniRef50_A0A239SBS0
contig_1574	cds	158834	159778	+	MDNEJI_06178		Solute-binding protein family 3/N-terminal domain-containing protein	SO:0001217, UniRef:UniRef50_Q9I0N8
contig_1574	cds	159788	160870	+	MDNEJI_06179		Methanesulfonate monooxygenase	SO:0001217, UniRef:UniRef50_A0A0N1JTS5
contig_1574	cds	160875	162026	+	MDNEJI_06180		Butyryl-CoA dehydrogenase	SO:0001217, UniRef:UniRef50_A0A7Z8Z9A9
contig_1574	cds	162134	163120	+	MDNEJI_06181		Solute-binding protein family 3/N-terminal domain-containing protein	SO:0001217, UniRef:UniRef50_Q9I0P1
contig_1574	cds	163132	164088	+	MDNEJI_06182		Nitrate/sulfonate/bicarbonate ABC transporter periplasmic protein	SO:0001217, UniRef:UniRef50_A0A377WNF1
contig_1574	cds	164224	165183	+	MDNEJI_06183		Solute-binding protein family 3/N-terminal domain-containing protein	SO:0001217, UniRef:UniRef50_A0A512JJQ5
contig_1574	cds	165250	165822	-	MDNEJI_06184	qteE	quorum threshold expression protein QteE	BlastRules:WP_003090369, SO:0001217, UniRef:UniRef50_A6V4I4
contig_1574	cds	166032	167135	-	MDNEJI_06185		Putrescine/agmatine-binding protein	SO:0001217, UniRef:UniRef50_Q9I0P5
contig_1574	cds	167288	168094	+	MDNEJI_06186		Helix-turn-helix transcriptional regulator	SO:0001217, UniRef:UniRef50_A0A072ZQT2
contig_1574	cds	168214	170868	+	MDNEJI_06187		Secretin/TonB short N-terminal domain-containing protein	SO:0001217, UniRef:UniRef50_Q9I0P7
contig_1574	cds	170879	172093	+	MDNEJI_06188		Major Facilitator Superfamily protein	SO:0001217, UniRef:UniRef50_A0A9P1R0K7
contig_1574	cds	172109	173137	-	MDNEJI_06189		HTH-type transcriptional regulator gadW,transcriptional activator FtrA,Adenosine deaminase,YSIRK-targeted surface antigen transcriptional regulator,Helix-turn-helix domain	SO:0001217, UniRef:UniRef50_A0AAJ5ND44
contig_1574	cds	173755	174903	+	MDNEJI_06190	pqsH	2-heptyl-3-hydroxy-4(1H)-quinolone synthase	BlastRules:WP_003119987, EC:1.14.13.182, SO:0001217, UniRef:UniRef50_Q02N79
contig_1574	cds	175245	175889	+	MDNEJI_06191	gacA	Response regulator GacA	SO:0001217, UniRef:UniRef50_Q51373
contig_1574	cds	175890	177716	+	MDNEJI_06192		UvrABC system protein C	SO:0001217, UniRef:UniRef50_A0A5S9QUW2
contig_1574	cds	177750	178310	+	MDNEJI_06193		CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase	SO:0001217, UniRef:UniRef50_Q880X8
contig_1574	tRNA	178379	178454	+	MDNEJI_06194	trnG	tRNA-Gly(gcc)	SO:0000260
contig_1574	cds	179187	180242	-	MDNEJI_06195		Fimbrial-type adhesion domain-containing protein	SO:0001217, UniRef:UniRef50_A0A0H2ZBX9
contig_1574	cds	180972	183857	+	MDNEJI_06196		histidine kinase	SO:0001217, UniRef:UniRef50_A0A448BK46
contig_1574	cds	183948	184481	+	MDNEJI_06197		hypothetical protein	PFAM:PF04352.18
contig_1574	tRNA	184772	184845	+	MDNEJI_06198	trnC	tRNA-Cys(gca)	SO:0000258
contig_1574	cds	185238	186278	-	MDNEJI_06199		Lipoprotein	SO:0001217, UniRef:UniRef50_Q9I0Q5
contig_1574	cds	186702	187292	+	MDNEJI_06200		Flavodoxin-like fold domain-containing protein	SO:0001217, UniRef:UniRef50_A0A3M3UDN7
contig_1574	cds	187617	188483	+	MDNEJI_06201		Tryptophan 2,3-dioxygenase	SO:0001217, UniRef:UniRef50_Q1GEF8
contig_1574	cds	188515	189075	-	MDNEJI_06202		Acetyltransferase PA2578	SO:0001217, UniRef:UniRef50_Q9I0Q8
contig_1574	cds	189090	189527	-	MDNEJI_06203		HTH asnC-type domain-containing protein	SO:0001217, UniRef:UniRef50_A0A2G8RI19
contig_1574	cds	189660	190559	+	MDNEJI_06204	eamA	EamA domain-containing protein	SO:0001217, UniRef:UniRef50_A8GBS7
contig_1574	cds	190624	191226	-	MDNEJI_06205		Nitroreductase domain-containing protein	SO:0001217, UniRef:UniRef50_Q9CED0
contig_1574	cds	191573	192721	+	MDNEJI_06206		Alkane 1-monooxygenase 2	SO:0001217, UniRef:UniRef50_Q0VTH3
contig_1574	cds	192833	194440	+	MDNEJI_06207		Methyl-accepting chemotaxis protein	SO:0001217, UniRef:UniRef50_A0AA42KR73
contig_1574	cds	194451	195794	-	MDNEJI_06208		Chemotaxis response regulator protein-glutamate methylesterase	SO:0001217, UniRef:UniRef50_A0A5E7ACN4
contig_1574	cds	195907	197283	+	MDNEJI_06209		histidine kinase	SO:0001217, UniRef:UniRef50_A6V4M2
contig_1574	tRNA	197397	197483	+	MDNEJI_06210	trnL	tRNA-Leu(taa)	SO:0000264
contig_1574	cds	197899	198267	+	MDNEJI_06211	lecA	PA-I galactophilic lectin	BlastRules:WP_003102492, SO:0001217, UniRef:UniRef50_Q05097
contig_1574	cds	198734	198880	+	MDNEJI_06212		hypothetical protein	
contig_1574	cds	199016	199423	+	MDNEJI_06213		hypothetical protein	SO:0001217, UniRef:UniRef50_Q9I0R7
contig_1574	cds	199482	201245	-	MDNEJI_06214		Cyclic di-GMP phosphodiesterase PA2567	SO:0001217, UniRef:UniRef50_Q9I0R8
contig_1574	cds	201501	201710	+	MDNEJI_06215		Transmembrane protein	SO:0001217, UniRef:UniRef50_A0A0F6RSC7
contig_1574	cds	201903	203090	+	MDNEJI_06216		FAD/NAD(P)-binding oxidoreductase	SO:0001217, UniRef:UniRef50_A0A0N9ZXH9
contig_1574	cds	203113	203538	+	MDNEJI_06217		DUF1641 domain-containing protein	SO:0001217, UniRef:UniRef50_Q9I0S0
contig_1574	cds	203528	204355	+	MDNEJI_06218		Methyltransferase domain-containing protein	SO:0001217, UniRef:UniRef50_A0A5B0E6N3
contig_1574	cds	204365	205852	-	MDNEJI_06219		STAS domain-containing protein	SO:0001217, UniRef:UniRef50_N8YCY0
contig_1574	cds	206202	206714	+	MDNEJI_06220		hypothetical protein	
contig_1574	cds	206840	208456	-	MDNEJI_06221	ctpH	methyl-accepting chemotaxis protein CtpH	BlastRules:WP_010895626, SO:0001217, UniRef:UniRef50_A0A2V4L2H9
contig_1574	cds	208715	209002	+	MDNEJI_06222		hypothetical protein	SO:0001217, UniRef:UniRef50_Q9I0S4
contig_1574	cds	209077	209307	-	MDNEJI_06223	srfA	SrfA protein	SO:0001217, UniRef:UniRef50_A0A0C9J8Z9
contig_1574	cds	209626	210168	+	MDNEJI_06224		DUF4946 domain-containing protein	SO:0001217, UniRef:UniRef50_Q9I0S5
contig_1574	cds	210208	210354	-	MDNEJI_06225		hypothetical protein	
contig_1574	cds	210491	211183	-	MDNEJI_06226	mgtC	Protein MgtC	SO:0001217, UniRef:UniRef50_A0A1Q8IPM7
contig_1574	cds	211405	213099	+	MDNEJI_06227		Long-chain-fatty-acid--CoA ligase	SO:0001217, UniRef:UniRef50_Q4K9P8
contig_1574	cds	213168	214253	+	MDNEJI_06228		HTH araC/xylS-type domain-containing protein	SO:0001217, UniRef:UniRef50_U2B3J4
contig_1574	cds	214430	216097	+	MDNEJI_06229		AMP-binding enzyme	SO:0001217, UniRef:UniRef50_T0C0I9
contig_1574	cds	216117	216884	+	MDNEJI_06230		3-hydroxyacyl-CoA dehydrogenase type-2	SO:0001217, UniRef:UniRef50_A0A1K0I8X5
contig_1574	cds	216902	218092	+	MDNEJI_06231		Acetyl-CoA C-acyltransferase	SO:0001217, UniRef:UniRef50_A0AAN0NF39
contig_1574	cds	218121	219248	+	MDNEJI_06232		Acyl-CoA dehydrogenase	SO:0001217, UniRef:UniRef50_A0A3M5DTF4
contig_1574	cds	219365	220297	-	MDNEJI_06233		HTH lysR-type domain-containing protein	SO:0001217, UniRef:UniRef50_A0A2H2YGZ0
contig_1574	cds	220471	221700	+	MDNEJI_06234		Acryloyl-CoA reductase (NADH)	SO:0001217, UniRef:UniRef50_A0A5P9GV97
contig_1574	cds	221743	221934	-	MDNEJI_06235		DUF2188 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A073A1D9
contig_1574	cds	221891	222934	-	MDNEJI_06236	terC	Tellurite resistance protein TerC	SO:0001217, UniRef:UniRef50_A0A8B2NXH1
contig_1574	ncRNA-region	222966	223021	-			terC RNA	RFAM:RF03067, SO:0005836
contig_1574	cds	223084	224469	-	MDNEJI_06237		OmpA-like domain-containing protein	SO:0001217, UniRef:UniRef50_A0A5R9QBJ6
contig_1574	cds	224539	225444	-	MDNEJI_06238		HTH lysR-type domain-containing protein	SO:0001217, UniRef:UniRef50_N8YPV5
contig_1574	cds	225554	225979	+	MDNEJI_06239		hypothetical protein	PFAM:PF00903.31
contig_1574	cds	226089	226901	-	MDNEJI_06240		Exodeoxyribonuclease III	SO:0001217, UniRef:UniRef50_P09030
contig_1574	cds	227127	227759	+	MDNEJI_06241		hypothetical protein	PFAM:PF13508.13, PFAM:PF13527.13, PFAM:PF13673.13
contig_1574	cds	227893	229632	+	MDNEJI_06242	tamA	Translocation and assembly module subunit TamA	SO:0001217, UniRef:UniRef50_Q9I0U1
contig_1574	cds	229629	233294	+	MDNEJI_06243	tamB	Translocation/assembly module TamB	SO:0001217, UniRef:UniRef50_Q9I0U2
contig_1574	cds	233429	234064	+	MDNEJI_06244		CDP-alcohol phosphatidyltransferase	SO:0001217, UniRef:UniRef50_A0A1A8XKS1
contig_1574	cds	234154	235914	+	MDNEJI_06245	ynbC	Uncharacterized protein YnbC	SO:0001217, UniRef:UniRef50_P76092
contig_1574	cds	235914	237263	+	MDNEJI_06246		Tyrosine specific protein phosphatases domain-containing protein	SO:0001217, UniRef:UniRef50_A0A5E6QYK0
contig_1574	cds	237256	237708	+	MDNEJI_06247		Transmembrane protein	SO:0001217, UniRef:UniRef50_Q9I0U6
contig_1574	cds	237720	238349	+	MDNEJI_06248		Phospholipid/glycerol acyltransferase domain-containing protein	SO:0001217, UniRef:UniRef50_W1N5X8
contig_1574	cds	238351	239286	+	MDNEJI_06249		Phosphatidate cytidylyltransferase	SO:0001217, UniRef:UniRef50_A0A1V4B1W7
contig_1574	cds	239475	240470	-	MDNEJI_06250		Oxidoreductase protein	SO:0001217, UniRef:UniRef50_D8J250
contig_1574	cds	240589	241500	+	MDNEJI_06251		HTH lysR-type domain-containing protein	SO:0001217, UniRef:UniRef50_A0A0C5E8Y7
contig_1574	cds	241655	243004	+	MDNEJI_06252		AGCS family alanine or glycine:cation symporter	SO:0001217, UniRef:UniRef50_A0A1X6Z9P0
contig_1574	cds	243139	243636	+	MDNEJI_06253		Thiol peroxidase	SO:0001217, UniRef:UniRef50_Q8XVP0
contig_1574	cds	243786	244910	-	MDNEJI_06254		Pat protein	SO:0001217, UniRef:UniRef50_A0A0D0RWF7
