# Annotated with Bakta
# Software: v1.11.3
# Database: v6.0, light
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Score	Evalue	Query Cov	Subject Cov	Id	Accession
contig_1	cds	5269791	5270147	-	OIFKLK_04958	207.0	1.2e-68	1.178	0.914	0.827	UniRef:UniRef50_Q9HW76
contig_1	cds	5270248	5270625	-	OIFKLK_04959	236.0	5.4e-80	0.992	0.827	0.976	UniRef:UniRef50_Q9HW75
contig_1	cds	5270725	5271531	+	OIFKLK_04960	394.0	6.0e-138	1.0	0.978	0.754	UniRef:UniRef50_Q9HW74
contig_1	cds	5271616	5272530	+	OIFKLK_04961	346.0	1.0e-117	0.987	0.949	0.550	UniRef:UniRef50_Q9HW73
contig_1	cds	5272613	5274064	+	OIFKLK_04962	557.0	1.1e-194	0.994	0.882	0.623	UniRef:UniRef50_Q8K9M3
contig_1	cds	5274365	5275138	-	OIFKLK_04963	346.0	2.4e-119	1.004	1.0	0.705	UniRef:UniRef50_A0A119A310
contig_1	cds	5275203	5276129	-	OIFKLK_04964	385.0	1.4e-132	0.997	0.892	0.635	UniRef:UniRef50_A0AAP8N7D6
contig_1	cds	5276122	5277249	-	OIFKLK_04965	409.0	1.2e-140	1.0	0.987	0.592	UniRef:UniRef50_F6AEF9
contig_1	cds	5277527	5279050	+	OIFKLK_04966	773.0	1.3e-280	0.935	0.994	0.802	UniRef:UniRef50_A0A2G6C9Z7
contig_1	cds	5279147	5280466	-	OIFKLK_04967	572.0	7.1e-202	0.986	0.852	0.711	UniRef:UniRef50_Q9RPF3
contig_1	cds	5280539	5280847	-	OIFKLK_04968	163.0	9.1e-52	0.941	0.828	0.833	UniRef:UniRef50_A0A0C5DSZ9
contig_1	cds	5280868	5281449	-	OIFKLK_04969	211.0	2.0e-67	0.984	0.805	0.542	UniRef:UniRef50_A0A853SZE5
contig_1	cds	5281556	5282167	-	OIFKLK_04970	394.0	5.9e-140	1.020	1.0	0.957	UniRef:UniRef50_Q9HW64
contig_1	cds	5282261	5283547	-	OIFKLK_04971	825.0	1.5e-302	0.965	0.886	0.995	UniRef:UniRef50_Q9HW63
contig_1	cds	5283647	5284804	-	OIFKLK_04972	464.0	1.2e-161	0.995	0.943	0.585	UniRef:UniRef50_A0A379I9M9
contig_1	cds	5284801	5285373	-	OIFKLK_04973	239.0	3.0e-79	1.021	0.985	0.660	UniRef:UniRef50_A0A0N8VSB6
contig_1	cds	5285438	5286208	-	OIFKLK_04974	355.0	8.8e-123	0.984	0.887	0.714	UniRef:UniRef50_S6BMC3
contig_1	cds	5286308	5287792	-	OIFKLK_04975	629.0	1.6e-222	0.976	0.880	0.643	UniRef:UniRef50_A0A0H2LV69
contig_1	cds	5287793	5289112	-	OIFKLK_04976	590.0	2.8e-209	0.961	0.877	0.713	UniRef:UniRef50_A0A0C5E0B2
contig_1	cds	5289150	5290370	-	OIFKLK_04977	738.0	8.8e-269	0.995	0.920	0.995	UniRef:UniRef50_A0AAE8NGJ7
contig_1	cds	5290535	5291125	-	OIFKLK_04978	255.0	2.3e-85	0.949	0.935	0.699	UniRef:UniRef50_Q9HW56
contig_1	cds	5291186	5291521	-	OIFKLK_04979	158.0	1.3e-49	0.973	0.923	0.648	UniRef:UniRef50_A0A109KIR1
contig_1	cds	5291518	5292633	-	OIFKLK_04980	486.0	3.5e-170	0.962	0.852	0.653	UniRef:UniRef50_A0AAX3G0Z7
contig_1	cds	5292701	5293486	-	OIFKLK_04981	346.0	7.2e-119	0.966	0.881	0.631	UniRef:UniRef50_A0AAD1QKU7
contig_1	cds	5293571	5294467	-	OIFKLK_04982	317.0	1.6e-106	0.980	0.973	0.562	UniRef:UniRef50_A0A2C9EHP3
contig_1	cds	5294670	5295425	+	OIFKLK_04983	396.0	7.4e-139	1.0	0.887	0.773	UniRef:UniRef50_Q9HW51
contig_1	cds	5295425	5296201	+	OIFKLK_04984	278.0	1.5e-92	0.957	0.911	0.615	UniRef:UniRef50_Q9HW50
contig_1	cds	5296198	5297058	-	OIFKLK_04985	536.0	1.1e-192	1.0	0.849	1.0	UniRef:UniRef50_Q9HW49
contig_1	cds	5297208	5297780	-	OIFKLK_04986	265.0	1.0e-89	0.979	0.984	0.694	UniRef:UniRef50_I4N9E5
contig_1	cds	5297933	5298235	+	OIFKLK_04987	129.0	2.3e-38	0.990	0.832	0.646	UniRef:UniRef50_A0A6S7EX89
contig_1	cds	5298284	5299450	+	OIFKLK_04988	676.0	1.8e-244	1.198	1.0	0.834	UniRef:UniRef50_A0A024HBM1
contig_1	cds	5299487	5300539	+	OIFKLK_04989	451.0	8.1e-158	1.0	0.983	0.646	UniRef:UniRef50_V2UTU1
contig_1	cds	5300599	5300841	-	OIFKLK_04990	-	-	-	-	-	-
contig_1	cds	5300841	5303141	-	OIFKLK_04991	1198.0	0.0	0.807	1.0	0.992	UniRef:UniRef50_A0A2X3DAI9
contig_1	cds	5303159	5303386	-	OIFKLK_04992	94.7	1.4e-25	0.960	0.900	0.667	UniRef:UniRef50_M4X1J3
contig_1	cds	5303602	5304438	-	OIFKLK_04993	205.0	6.4e-63	1.104	1.003	0.534	UniRef:UniRef50_A0A0M9GJY2
contig_1	cds	5304729	5304992	+	OIFKLK_04994	166.0	3.2e-53	1.0	0.813	1.0	UniRef:UniRef50_A0A024HCQ2
contig_1	cds	5304993	5305982	-	OIFKLK_04995	486.0	3.7e-172	1.0	0.924	0.708	UniRef:UniRef50_A0A3M5DSG6
contig_1	cds	5306167	5307225	+	OIFKLK_04996	374.0	3.8e-127	0.983	0.923	0.552	UniRef:UniRef50_A0A1Q2M671
contig_1	cds	5307226	5308122	-	OIFKLK_04997	436.0	2.8e-153	0.956	0.858	0.754	UniRef:UniRef50_Q9HW38
contig_1	cds	5308226	5308627	+	OIFKLK_04998	145.0	1.2e-43	0.970	0.866	0.558	UniRef:UniRef50_A0A0C6FIL0
contig_1	cds	5308629	5309231	+	OIFKLK_04999	280.0	1.6e-94	0.985	0.807	0.726	UniRef:UniRef50_A0A081N6G3
contig_1	cds	5309579	5310160	+	OIFKLK_05000	322.0	3.1e-111	0.995	0.824	0.797	UniRef:UniRef50_P0AGD3
contig_1	cds	5310341	5312404	+	OIFKLK_05001	963.0	0.0	0.990	0.916	0.725	UniRef:UniRef50_Q9HW35
contig_1	cds	5312405	5313307	-	OIFKLK_05002	601.0	1.1e-218	0.993	0.943	0.990	UniRef:UniRef50_A0A1I5LT76
contig_1	cds	5313309	5313881	-	OIFKLK_05003	220.0	8.9e-72	0.979	0.935	0.629	UniRef:UniRef50_D7DKT3
contig_1	cds	5314075	5315415	+	OIFKLK_05004	625.0	1.5e-223	1.0	1.023	0.733	UniRef:UniRef50_Q1ZQJ6
contig_1	cds	5315578	5316999	+	OIFKLK_05005	687.0	1.6e-246	1.006	0.912	0.708	UniRef:UniRef50_A0A0C5EAC4
contig_1	cds	5317009	5318073	+	OIFKLK_05006	391.0	1.1e-133	0.983	0.913	0.589	UniRef:UniRef50_A0A1M7P3P7
contig_1	cds	5318084	5319178	+	OIFKLK_05007	600.0	7.4e-216	1.0	0.901	0.783	UniRef:UniRef50_W8RAA9
contig_1	cds	5319348	5320478	+	OIFKLK_05008	433.0	2.1e-149	0.989	0.903	0.613	UniRef:UniRef50_A0A0C5E6T1
contig_1	cds	5320529	5323585	+	OIFKLK_05009	1557.0	0.0	1.018	0.998	0.800	UniRef:UniRef50_A0A0B0H7C9
contig_1	cds	5323723	5324919	+	OIFKLK_05010	794.0	2.5e-291	1.078	1.0	0.928	UniRef:UniRef50_Q88DF7
contig_1	cds	5325044	5325286	-	OIFKLK_05011	150.0	3.2e-47	1.0	0.816	0.950	UniRef:UniRef50_Q9HW25
contig_1	cds	5325283	5325987	-	OIFKLK_05012	262.0	6.3e-87	0.979	0.970	0.524	UniRef:UniRef50_A0A024HMQ1
contig_1	cds	5325990	5326673	-	OIFKLK_05013	262.0	1.1e-86	0.991	0.859	0.564	UniRef:UniRef50_A0A5E6Q480
contig_1	cds	5326753	5328033	-	OIFKLK_05014	474.0	1.4e-163	1.005	0.881	0.572	UniRef:UniRef50_A0A5E7J7V3
contig_1	cds	5328023	5328706	-	OIFKLK_05015	388.0	9.8e-137	1.101	1.0	0.792	UniRef:UniRef50_A0A5E7W941
contig_1	cds	5328923	5329717	+	OIFKLK_05016	516.0	4.7e-186	0.989	0.932	0.992	UniRef:UniRef50_Q9HW20
contig_1	cds	5329660	5329989	-	OIFKLK_05017	-	-	-	-	-	-
contig_1	cds	5330009	5330392	-	OIFKLK_05018	170.0	1.2e-53	0.976	0.844	0.669	UniRef:UniRef50_Q6FF10
contig_1	ncRNA-region	5330457	5330519	-	-	59.1	3.1e-08	-	-	-	RFAM:RF01734
contig_1	cds	5330621	5331307	+	OIFKLK_05019	-	-	-	-	-	-
contig_1	cds	5331363	5333006	-	OIFKLK_05020	733.0	8.7e-263	0.980	0.975	0.720	UniRef:UniRef50_Q6ARV6
contig_1	cds	5333057	5333350	-	OIFKLK_05021	173.0	5.8e-56	0.979	0.812	0.926	UniRef:UniRef50_O33499
contig_1	ncRNA-region	5333384	5333498	-	-	108.5	3.2e-17	-	-	-	RFAM:RF01721
contig_1	cds	5333547	5334086	-	OIFKLK_05022	158.0	1.3e-47	0.983	0.972	0.568	UniRef:UniRef50_Q9HW17
contig_1	cds	5334083	5334817	-	OIFKLK_05023	350.0	8.0e-121	0.988	0.873	0.734	UniRef:UniRef50_Q9HW16
contig_1	cds	5334926	5335684	+	OIFKLK_05024	417.0	5.7e-147	1.0	0.872	0.829	UniRef:UniRef50_A0A069Q7C3
contig_1	cds	5335743	5336672	-	OIFKLK_05025	400.0	5.8e-138	1.006	0.823	0.595	UniRef:UniRef50_Q9HW14
contig_1	cds	5336865	5337833	-	OIFKLK_05026	-	-	-	-	-	-
contig_1	cds	5337865	5338248	+	OIFKLK_05027	-	-	-	-	-	-
contig_1	cds	5338291	5340075	+	OIFKLK_05028	587.0	1.6e-203	1.037	1.018	0.580	UniRef:UniRef50_G3XCT7
contig_1	cds	5340131	5340967	-	OIFKLK_05029	347.0	1.1e-118	0.989	0.920	0.625	UniRef:UniRef50_Q9HW12
contig_1	cds	5341200	5341679	-	OIFKLK_05030	223.0	1.8e-73	1.013	0.839	0.714	UniRef:UniRef50_Q9HW11
contig_1	cds	5341783	5342883	+	OIFKLK_05031	700.0	6.9e-256	1.0	1.0	1.0	UniRef:UniRef50_W6R6I9
contig_1	cds	5342920	5343831	+	OIFKLK_05032	352.0	1.6e-120	0.993	0.997	0.635	UniRef:UniRef50_A0A653MYX2
contig_1	cds	5343882	5345978	+	OIFKLK_05033	929.0	0.0	0.958	0.847	0.725	UniRef:UniRef50_A0A3M4W274
contig_1	cds	5345983	5346561	+	OIFKLK_05034	278.0	1.5e-94	0.995	0.955	0.717	UniRef:UniRef50_M4WSE7
contig_1	cds	5346632	5347579	-	OIFKLK_05035	477.0	2.4e-168	0.990	0.817	0.715	UniRef:UniRef50_Q9HW06
contig_1	cds	5347633	5348268	-	OIFKLK_05036	223.0	3.7e-72	0.972	0.876	0.551	UniRef:UniRef50_A0A7W9CU76
contig_1	cds	5348389	5349606	-	OIFKLK_05037	452.0	7.7e-156	1.0	0.904	0.593	UniRef:UniRef50_P59612
contig_1	cds	5349753	5352503	-	OIFKLK_05038	1420.0	0.0	0.803	1.0	0.999	UniRef:UniRef50_A0A3B0IV30
contig_1	cds	5352637	5353560	-	OIFKLK_05039	374.0	2.4e-128	0.993	0.916	0.633	UniRef:UniRef50_G3XCX4
contig_1	cds	5353641	5354102	+	OIFKLK_05040	168.0	2.1e-52	0.941	0.889	0.653	UniRef:UniRef50_A0A8D4C653
contig_1	cds	5354163	5355074	-	OIFKLK_05041	440.0	5.0e-154	0.990	0.817	0.737	UniRef:UniRef50_Q1GZ08
contig_1	cds	5355187	5356371	-	OIFKLK_05042	471.0	9.5e-164	1.142	1.027	0.602	UniRef:UniRef50_Q9ZAW3
contig_1	cds	5356422	5357675	-	OIFKLK_05043	757.0	1.3e-275	1.005	0.864	0.936	UniRef:UniRef50_P47203
contig_1	cds	5357697	5358560	-	OIFKLK_05044	387.0	1.7e-134	1.031	0.987	0.659	UniRef:UniRef50_G3XDA7
contig_1	cds	5358564	5359523	-	OIFKLK_05045	367.0	2.0e-125	0.953	0.889	0.602	UniRef:UniRef50_M1FCI0
contig_1	cds	5359520	5360962	-	OIFKLK_05046	592.0	1.5e-208	0.958	0.863	0.654	UniRef:UniRef50_Q9KPG8
contig_1	cds	5360955	5362028	-	OIFKLK_05047	496.0	1.0e-174	1.022	0.922	0.701	UniRef:UniRef50_Q9HW01
contig_1	cds	5362018	5363217	-	OIFKLK_05048	780.0	1.3e-285	1.0	0.901	1.0	UniRef:UniRef50_C3KCS9
contig_1	cds	5363217	5364563	-	OIFKLK_05049	506.0	4.0e-176	1.007	0.970	0.599	UniRef:UniRef50_Q87WY3
contig_1	cds	5364577	5365659	-	OIFKLK_05050	485.0	1.4e-170	1.069	1.0	0.644	UniRef:UniRef50_A4BQI9
contig_1	cds	5365659	5367035	-	OIFKLK_05051	615.0	1.6e-218	1.004	0.916	0.730	UniRef:UniRef50_Q9HVZ7
contig_1	cds	5367028	5368491	-	OIFKLK_05052	706.0	5.3e-254	1.016	0.998	0.739	UniRef:UniRef50_Q88N81
contig_1	cds	5368491	5370230	-	OIFKLK_05053	856.0	0.0	0.993	0.949	0.743	UniRef:UniRef50_G3XD46
contig_1	cds	5370227	5370520	-	OIFKLK_05054	106.0	1.3e-29	0.897	0.821	0.621	UniRef:UniRef50_S6AMP1
contig_1	cds	5370517	5371458	-	OIFKLK_05055	363.0	3.4e-124	0.990	0.912	0.626	UniRef:UniRef50_A0A1Q8T0F5
contig_1	cds	5371461	5371865	-	OIFKLK_05056	-	-	-	-	-	-
contig_1	ncRNA	5372231	5372580	-	OIFKLK_05057	346.2	2.5e-44	-	-	-	RFAM:RF00010
contig_1	cds	5372621	5373469	-	OIFKLK_05058	416.0	2.9e-145	0.968	0.810	0.773	UniRef:UniRef50_A0A1E7PY02
contig_1	cds	5373596	5375410	+	OIFKLK_05059	735.0	5.0e-260	0.993	0.825	0.637	UniRef:UniRef50_A0A1G5NA74
contig_1	cds	5375539	5375784	+	OIFKLK_05060	-	-	-	-	-	-
contig_1	cds	5375813	5376406	+	OIFKLK_05061	344.0	3.5e-120	1.122	1.0	0.828	UniRef:UniRef50_Q9HVZ0
contig_1	cds	5376403	5376981	+	OIFKLK_05062	253.0	9.4e-85	0.990	0.984	0.668	UniRef:UniRef50_A0A5E7UWR5
contig_1	cds	5377038	5377445	-	OIFKLK_05063	-	-	-	-	-	-
contig_1	cds	5377457	5378074	-	OIFKLK_05064	246.0	3.3e-81	1.005	0.924	0.583	UniRef:UniRef50_A0A061D501
contig_1	cds	5378160	5378942	-	OIFKLK_05065	518.0	2.8e-187	0.973	0.920	0.996	UniRef:UniRef50_S6AMN6
contig_1	cds	5378942	5380153	-	OIFKLK_05066	541.0	4.5e-191	1.042	0.935	0.638	UniRef:UniRef50_A0A976EG07
contig_1	cds	5380153	5380746	-	OIFKLK_05067	239.0	5.5e-79	0.985	0.890	0.557	UniRef:UniRef50_A0A075P3J9
contig_1	cds	5380996	5381388	-	OIFKLK_05068	160.0	1.6e-49	1.238	0.964	0.547	UniRef:UniRef50_Q83AX9
contig_1	cds	5381403	5381831	-	OIFKLK_05069	219.0	1.9e-72	1.0	0.850	0.746	UniRef:UniRef50_Q0WB88
contig_1	cds	5382077	5383114	+	OIFKLK_05070	573.0	2.6e-205	1.003	0.828	0.801	UniRef:UniRef50_P0A9T4
contig_1	cds	5383199	5384335	-	OIFKLK_05071	528.0	6.2e-187	1.011	0.912	0.670	UniRef:UniRef50_A0A2S6RBY5
contig_1	cds	5384499	5385497	+	OIFKLK_05072	511.0	3.0e-181	0.976	0.820	0.753	UniRef:UniRef50_A0A024HN60
contig_1	cds	5385656	5386618	+	OIFKLK_05073	477.0	5.6e-169	0.984	0.966	0.768	UniRef:UniRef50_Q9HVX8
contig_1	cds	5386683	5387777	-	OIFKLK_05074	473.0	1.4e-165	1.049	0.934	0.639	UniRef:UniRef50_A0A918JJ42
contig_1	cds	5387872	5389218	-	OIFKLK_05075	519.0	1.7e-181	0.884	0.880	0.669	UniRef:UniRef50_A0A0R0A106
contig_1	cds	5389286	5389915	-	OIFKLK_05076	281.0	1.2e-94	0.986	0.841	0.675	UniRef:UniRef50_Q9HVX5
contig_1	cds	5390060	5390506	+	OIFKLK_05077	184.0	1.1e-58	0.993	0.896	0.660	UniRef:UniRef50_A0A2N7R9M0
contig_1	cds	5390580	5392481	-	OIFKLK_05078	767.0	2.1e-273	1.002	0.983	0.631	UniRef:UniRef50_A0A916QL79
contig_1	cds	5392493	5393410	-	OIFKLK_05079	566.0	2.7e-204	0.948	0.819	0.962	UniRef:UniRef50_A1S9N7
contig_1	cds	5393754	5394857	+	OIFKLK_05080	503.0	4.3e-177	0.967	0.868	0.673	UniRef:UniRef50_P41052
contig_1	cds	5394844	5395602	-	OIFKLK_05081	322.0	2.8e-109	0.992	0.842	0.644	UniRef:UniRef50_A0A446AQY9
contig_1	cds	5395719	5396888	+	OIFKLK_05082	557.0	5.5e-198	0.964	0.872	0.765	UniRef:UniRef50_A0A2K9LP03
contig_1	cds	5396931	5397986	-	OIFKLK_05083	477.0	1.8e-167	1.017	0.895	0.700	UniRef:UniRef50_A0A4R1F5T4
contig_1	cds	5397989	5399311	-	OIFKLK_05084	614.0	8.9e-221	1.0	1.261	0.791	UniRef:UniRef50_B5JSM8
contig_1	cds	5399437	5400072	-	OIFKLK_05085	374.0	2.1e-131	1.0	0.851	0.919	UniRef:UniRef50_Q4FQF7
contig_1	cds	5400090	5401355	-	OIFKLK_05086	718.0	4.9e-260	1.0	0.870	0.869	UniRef:UniRef50_Q5WY61
contig_1	cds	5401376	5401615	-	OIFKLK_05087	128.0	1.4e-38	1.0	0.832	0.797	UniRef:UniRef50_Q9HVW6
contig_1	ncRNA	5401667	5401728	-	OIFKLK_05088	96.5	1.8e-15	-	-	-	RFAM:RF01677
contig_1	cds	5401732	5402040	-	OIFKLK_05089	117.0	1.7e-33	1.0	0.887	0.578	UniRef:UniRef50_Q9HVW5
contig_1	cds	5402037	5402684	-	OIFKLK_05090	241.0	4.5e-79	0.986	0.951	0.590	UniRef:UniRef50_Q9Z3Z9
contig_1	cds	5402696	5403169	-	OIFKLK_05091	251.0	3.6e-85	0.975	0.933	0.850	UniRef:UniRef50_Q9HVW3
contig_1	cds	5403170	5403967	-	OIFKLK_05092	341.0	1.0e-116	0.951	0.860	0.702	UniRef:UniRef50_Q9HVW2
contig_1	cds	5403967	5404776	-	OIFKLK_05093	319.0	1.4e-107	0.981	0.820	0.606	UniRef:UniRef50_A0A2Z2NWS8
contig_1	cds	5404981	5405073	-	OIFKLK_05094	-	-	-	-	-	-
contig_1	cds	5405196	5406170	+	OIFKLK_05095	366.0	1.9e-125	0.951	0.978	0.623	UniRef:UniRef50_A0A962RVH1
contig_1	cds	5406170	5406709	+	OIFKLK_05096	253.0	5.4e-85	0.955	0.891	0.760	UniRef:UniRef50_Q88P96
contig_1	cds	5406718	5407290	+	OIFKLK_05097	212.0	2.1e-68	0.979	0.921	0.575	UniRef:UniRef50_A0A359D5E8
contig_1	cds	5407277	5407804	+	OIFKLK_05098	212.0	6.0e-69	1.0	0.916	0.629	UniRef:UniRef50_Q9HVV7
contig_1	cds	5407804	5408529	+	OIFKLK_05099	322.0	2.5e-110	0.992	0.923	0.699	UniRef:UniRef50_A0A5E7NFA0
contig_1	cds	5408755	5410248	+	OIFKLK_05100	535.0	8.6e-186	1.068	1.010	0.559	UniRef:UniRef50_A0A7W1WZS6
contig_1	cds	5410326	5410634	+	OIFKLK_05101	119.0	1.8e-34	0.990	0.902	0.545	UniRef:UniRef50_A0A3N0VN86
contig_1	cds	5410648	5411112	+	OIFKLK_05102	240.0	6.6e-81	1.013	0.994	0.763	UniRef:UniRef50_A0A2V0QQ29
contig_1	cds	5411114	5411974	+	OIFKLK_05103	307.0	7.4e-103	0.993	0.934	0.556	UniRef:UniRef50_Q82TN5
contig_1	cds	5412004	5412276	+	OIFKLK_05104	147.0	1.0e-45	0.956	0.819	0.837	UniRef:UniRef50_Q9Z426
contig_1	cds	5412373	5413275	-	OIFKLK_05105	542.0	2.8e-195	1.0	0.932	0.963	UniRef:UniRef50_Q9HVV1
contig_1	cds	5413324	5413935	-	OIFKLK_05106	266.0	9.6e-89	1.0	0.809	0.635	UniRef:UniRef50_Q2G261
contig_1	cds	5413948	5414397	-	OIFKLK_05107	-	-	-	-	-	-
contig_1	cds	5414425	5415801	-	OIFKLK_05108	561.0	1.7e-196	0.991	0.822	0.663	UniRef:UniRef50_Q51404
contig_1	cds	5415794	5416189	-	OIFKLK_05109	282.0	2.6e-98	1.0	1.0	1.0	UniRef:UniRef50_G3XD99
contig_1	cds	5416337	5417686	-	OIFKLK_05110	455.0	4.4e-156	1.020	0.983	0.552	UniRef:UniRef50_A0AA96IQ53
contig_1	cds	5417785	5418309	+	OIFKLK_05111	283.0	8.6e-97	1.0	0.817	0.793	UniRef:UniRef50_Q3KI17
contig_1	cds	5418340	5419782	-	OIFKLK_05112	828.0	3.6e-301	1.0	0.842	0.879	UniRef:UniRef50_P0AGG8
contig_1	cds	5419785	5420633	-	OIFKLK_05113	436.0	2.3e-153	0.961	0.811	0.804	UniRef:UniRef50_A0A5E7MUN9
contig_1	cds	5420683	5424513	-	OIFKLK_05114	1251.0	0.0	1.005	0.999	0.523	UniRef:UniRef50_A0A8D3Y379
contig_1	cds	5424528	5425985	-	OIFKLK_05115	660.0	1.6e-235	1.076	1.0	0.663	UniRef:UniRef50_A0A0P7XUQ9
contig_1	cds	5426019	5426624	-	OIFKLK_05116	244.0	4.4e-81	0.975	0.956	0.684	UniRef:UniRef50_Q87WS4
contig_1	cds	5426714	5427208	-	OIFKLK_05117	168.0	9.3e-52	0.994	0.881	0.546	UniRef:UniRef50_Q9HVU2
contig_1	cds	5427208	5428200	-	OIFKLK_05118	360.0	3.4e-123	0.800	0.860	0.667	UniRef:UniRef50_A0A139SUN6
contig_1	cds	5428280	5429317	-	OIFKLK_05119	540.0	4.1e-192	1.006	0.816	0.804	UniRef:UniRef50_P0A9X4
contig_1	cds	5429557	5429847	+	OIFKLK_05120	115.0	3.6e-33	0.990	0.833	0.589	UniRef:UniRef50_Q1GYD2
contig_1	cds	5429860	5431314	+	OIFKLK_05121	805.0	3.1e-292	0.998	0.872	0.822	UniRef:UniRef50_Q2YC91
contig_1	cds	5431421	5432866	+	OIFKLK_05122	815.0	4.2e-296	0.998	0.868	0.858	UniRef:UniRef50_Q9HVT7
contig_1	cds	5432926	5433303	+	OIFKLK_05123	122.0	8.6e-35	0.936	0.842	0.590	UniRef:UniRef50_A0A7U7I9P8
contig_1	cds	5433335	5433721	+	OIFKLK_05124	142.0	1.5e-42	0.953	0.836	0.598	UniRef:UniRef50_A0A7W5II27
contig_1	cds	5433846	5434637	-	OIFKLK_05125	283.0	3.4e-94	1.015	0.924	0.536	UniRef:UniRef50_A0A024HM04
contig_1	cds	5434642	5436291	-	OIFKLK_05126	613.0	7.1e-215	1.082	1.002	0.540	UniRef:UniRef50_A0A024HN18
contig_1	cds	5436288	5440868	-	OIFKLK_05127	2090.0	0.0	0.995	0.916	0.700	UniRef:UniRef50_Q9HVT2
contig_1	cds	5440865	5441515	-	OIFKLK_05128	260.0	2.0e-86	0.931	0.845	0.602	UniRef:UniRef50_A0A109RVG4
contig_1	cds	5441500	5443269	-	OIFKLK_05129	640.0	1.1e-224	1.075	1.033	0.564	UniRef:UniRef50_W0MW19
contig_1	cds	5443308	5444117	-	OIFKLK_05130	358.0	3.2e-123	0.963	0.833	0.653	UniRef:UniRef50_A0A290ZS28
contig_1	cds	5444280	5444840	-	OIFKLK_05131	202.0	8.1e-65	0.925	0.851	0.610	UniRef:UniRef50_A0A3B9A9R4
contig_1	cds	5444866	5446134	-	OIFKLK_05132	560.0	5.1e-197	0.993	0.812	0.718	UniRef:UniRef50_Q9HVS7
contig_1	cds	5446411	5447121	+	OIFKLK_05133	239.0	3.9e-78	1.0	1.013	0.555	UniRef:UniRef50_A0A656JKM5
contig_1	cds	5447374	5448987	+	OIFKLK_05134	855.0	0.0	1.002	0.857	0.773	UniRef:UniRef50_A0A0H2ZGV2
contig_1	cds	5449081	5450679	+	OIFKLK_05135	1020.0	0.0	1.006	1.0	0.950	UniRef:UniRef50_A0A0H2ZGW2
contig_1	cds	5450747	5451964	-	OIFKLK_05136	511.0	5.1e-179	1.007	0.887	0.637	UniRef:UniRef50_A0A072ZEM5
contig_1	cds	5452133	5452696	+	OIFKLK_05137	203.0	8.4e-65	0.973	0.854	0.555	UniRef:UniRef50_A0A1E4JYN5
contig_1	cds	5452962	5454563	+	OIFKLK_05138	801.0	7.5e-289	0.985	0.836	0.733	UniRef:UniRef50_A0A0H2ZGV2
contig_1	cds	5454791	5456242	+	OIFKLK_05139	612.0	1.3e-216	0.936	0.886	0.655	UniRef:UniRef50_A0A448BS79
contig_1	cds	5456292	5457887	+	OIFKLK_05140	669.0	9.9e-238	0.974	0.913	0.615	UniRef:UniRef50_A0A0H2ZGV7
contig_1	cds	5457955	5458965	+	OIFKLK_05141	436.0	9.6e-152	1.009	0.890	0.655	UniRef:UniRef50_P0AEF8
contig_1	cds	5458977	5459888	+	OIFKLK_05142	356.0	1.9e-121	0.937	0.830	0.673	UniRef:UniRef50_A0AAJ5NCK6
contig_1	cds	5459941	5460915	+	OIFKLK_05143	365.0	4.9e-125	0.978	0.984	0.593	UniRef:UniRef50_A0A2X3JYC5
contig_1	cds	5460915	5461886	+	OIFKLK_05144	400.0	1.0e-138	0.978	0.981	0.649	UniRef:UniRef50_A0A142MD42
contig_1	cds	5461919	5462551	-	OIFKLK_05145	209.0	1.1e-66	0.971	0.911	0.549	UniRef:UniRef50_S2LED4
contig_1	cds	5462693	5463166	+	OIFKLK_05146	220.0	2.0e-72	0.994	0.808	0.744	UniRef:UniRef50_A0A376AJQ5
contig_1	cds	5463171	5464100	-	OIFKLK_05147	611.0	2.4e-222	1.0	0.951	0.974	UniRef:UniRef50_Q9HVR2
contig_1	cds	5464097	5464774	-	OIFKLK_05148	269.0	4.6e-90	1.0	0.983	0.618	UniRef:UniRef50_A0A6G6IRJ8
contig_1	cds	5464771	5465526	-	OIFKLK_05149	276.0	5.2e-92	0.968	0.957	0.539	UniRef:UniRef50_I3XZ29
contig_1	cds	5465656	5466555	+	OIFKLK_05150	410.0	1.8e-142	0.980	0.809	0.669	UniRef:UniRef50_H9L4A3
contig_1	cds	5466854	5469406	-	OIFKLK_05151	1086.0	0.0	1.0	0.943	0.626	UniRef:UniRef50_A0A3M5GCX6
contig_1	cds	5469622	5471883	-	OIFKLK_05152	866.0	4.3e-308	1.008	0.963	0.590	UniRef:UniRef50_G3XCY8
contig_1	cds	5472053	5472781	+	OIFKLK_05153	283.0	6.9e-95	0.963	0.917	0.571	UniRef:UniRef50_Q88PI8
contig_1	cds	5472784	5473599	+	OIFKLK_05154	105.0	1.3e-24	0.956	0.866	0.726	UniRef:UniRef50_A0A1E5XEP3
contig_1	cds	5473722	5475524	+	OIFKLK_05155	1204.0	0.0	0.997	0.979	1.0	UniRef:UniRef50_A0AAQ1SUN3
contig_1	cds	5475580	5476005	-	OIFKLK_05156	190.0	2.2e-61	0.908	0.901	0.742	UniRef:UniRef50_Q9HVQ4
contig_1	cds	5476121	5477284	-	OIFKLK_05157	692.0	5.8e-251	1.0	0.860	0.894	UniRef:UniRef50_Q9HVQ3
