Product	Sequence_Count	Sequence Ids	Locus Tag Count	Locus Tags
pyochelin biosynthesis thiazoline reductase PchG	1	contig_1	1	OIFKLK_00745
pyochelin biosynthesis transcriptional regulator PchR	1	contig_1	1	OIFKLK_00742
pyochelin non-ribosomal peptide synthetase PchE	1	contig_1	1	OIFKLK_00743
pyochelin non-ribosomal peptide synthetase PchF	1	contig_1	1	OIFKLK_00744
Pyocin	1	contig_1	1	OIFKLK_00642
Pyocin-S1	1	contig_1	1	OIFKLK_04237
Pyocin-S2 immunity protein	1	contig_1	1	OIFKLK_04236
pyocyanin biosynthetic protein PhzM	1	contig_1	1	OIFKLK_00752
pyoverdine biosynthesis protein PvdO	1	contig_1	1	OIFKLK_02852
pyoverdine biosynthesis thioesterase PvdG	1	contig_1	1	OIFKLK_02823
pyoverdine export/recycling transporter ATP-binding/permease subunit PvdT	1	contig_1	1	OIFKLK_02857
pyoverdine export/recycling transporter outer membrane subunit OmpQ	1	contig_1	1	OIFKLK_02856
pyoverdine export/recycling transporter periplasmic adaptor subunit PvdR	1	contig_1	1	OIFKLK_02858
pyoverdine maturation tyrosinase PvdP	1	contig_1	1	OIFKLK_02855
pyoverdine non-ribosomal peptide synthase/polyketide synthase PvdL	1	contig_1	1	OIFKLK_02824
pyoverdine signaling pathway sigma factor PvdS	1	contig_1	1	OIFKLK_02822
pyoverdine-tailoring dipeptidase-like protein PvdM	1	contig_1	1	OIFKLK_02854
pyoverdine-tailoring periplasmic protein PvdN	1	contig_1	1	OIFKLK_02853
Pyridoxal kinase PdxY	1	contig_1	1	OIFKLK_06366
Pyridoxal phosphate homeostasis protein	1	contig_1	1	OIFKLK_00417
pyridoxamine 5'-phosphate oxidase	1	contig_1	1	OIFKLK_03413
Pyridoxamine 5'-phosphate oxidase N-terminal domain-containing protein	1	contig_1	1	OIFKLK_01967
Pyridoxine 5'-phosphate synthase	1	contig_1	1	OIFKLK_04666
Pyridoxine/pyridoxamine 5'-phosphate oxidase	1	contig_1	1	OIFKLK_04348
Pyrimidine monooxygenase RutA	1	contig_1	1	OIFKLK_04199
Pyrimidine/purine nucleoside phosphorylase	1	contig_1	1	OIFKLK_03806
Pyrrole-2-carboxylic acid decarboxylase	1	contig_1	1	OIFKLK_00264
Pyrroline-5-carboxylate reductase	1	contig_1	1	OIFKLK_00416
Pyrroloquinoline-quinone synthase	1	contig_1	1	OIFKLK_03325
Pyruvate dehydrogenase (Ubiquinone)	1	contig_1	1	OIFKLK_06139
Pyruvate dehydrogenase complex repressor	1	contig_1	1	OIFKLK_05578
Pyruvate dehydrogenase E1 component	1	contig_1	1	OIFKLK_05835
Pyruvate dehydrogenase E1 component subunit alpha	1	contig_1	1	OIFKLK_01567
Pyruvate formate-lyase 1-activating enzyme	1	contig_1	1	OIFKLK_02305
Pyruvate kinase	1	contig_1	2	OIFKLK_03973;OIFKLK_04962
Pys8	1	contig_1	1	OIFKLK_01439
QbdB	1	contig_1	1	OIFKLK_01158
Quaternary amine transport ATP-binding protein	1	contig_1	2	OIFKLK_05915;OIFKLK_06223
Quaternary ammonium compound-resistance protein	1	contig_1	1	OIFKLK_05809
QueE_2 protein	1	contig_1	1	OIFKLK_03397
Quercetin 2,3-dioxygenase	1	contig_1	1	OIFKLK_04180
Queuine tRNA-ribosyltransferase	1	contig_1	1	OIFKLK_01106
Quinolinate synthase	1	contig_1	1	OIFKLK_04397
Quinone oxidoreductase	1	contig_1	1	OIFKLK_00027
quinoprotein ethanol dehydrogenase	1	contig_1	1	OIFKLK_03330
Quinoprotein glucose dehydrogenase	1	contig_1	1	OIFKLK_02957
quorum threshold expression protein QteE	1	contig_1	1	OIFKLK_02528
quorum-sensing transcriptional repressor QscR	1	contig_1	1	OIFKLK_03420
Quorum-sensing-regulated virulence factor	1	contig_1	1	OIFKLK_01390
radC RNA	1	contig_1	0	
Radical SAM core domain-containing protein	1	contig_1	4	OIFKLK_00077;OIFKLK_00534;OIFKLK_02051;OIFKLK_04610
Raqprd family integrative conjugative element protein	1	contig_1	1	OIFKLK_04736
RAQPRD family plasmid	1	contig_1	1	OIFKLK_02608
RCK N-terminal domain-containing protein	1	contig_1	1	OIFKLK_01197
RDD domain-containing protein	1	contig_1	2	OIFKLK_01100;OIFKLK_04951
RecBCD enzyme subunit RecC	1	contig_1	1	OIFKLK_04917
RecBCD enzyme subunit RecD	1	contig_1	1	OIFKLK_04915
Receptor protein-tyrosine kinase	1	contig_1	2	OIFKLK_02658;OIFKLK_04776
Recombinase domain-containing protein	1	contig_1	1	OIFKLK_04580
Recombination protein RecR	1	contig_1	1	OIFKLK_03847
Recombination protein RecT	1	contig_1	1	OIFKLK_02447
Recombination-associated protein RdgC	1	contig_1	1	OIFKLK_01734
Redox-sensitive transcriptional activator SoxR	1	contig_1	1	OIFKLK_02974
Regulator of nucleoside diphosphate kinase	1	contig_1	1	OIFKLK_06116
Regulator of ribonuclease activity A	1	contig_1	1	OIFKLK_03558
Regulator of ribonuclease activity B domain-containing protein	1	contig_1	1	OIFKLK_03603
Regulator of RpoS	1	contig_1	1	OIFKLK_02216
Regulator SirB	1	contig_1	1	OIFKLK_00858
Regulatory protein GemA	1	contig_1	1	OIFKLK_00763
Regulatory protein LuxR	1	contig_1	1	OIFKLK_03571
Regulatory protein NosR	1	contig_1	1	OIFKLK_01594
Regulatory protein RecX	1	contig_1	2	OIFKLK_01385;OIFKLK_04841
Regulatory protein RsaL	1	contig_1	1	OIFKLK_04041
Relaxase	1	contig_1	3	OIFKLK_02589;OIFKLK_04717;OIFKLK_05300
Release factor glutamine methyltransferase	1	contig_1	1	OIFKLK_05434
Renalase	1	contig_1	1	OIFKLK_05427
Replication protein	1	contig_1	1	OIFKLK_02467
Replication-associated recombination protein A	1	contig_1	1	OIFKLK_02422
Replicative DNA helicase	1	contig_1	3	OIFKLK_02465;OIFKLK_05191;OIFKLK_05747
Repression of heat shock gene expression (ROSE) element	1	contig_1	0	
Repressor, PtrA	1	contig_1	1	OIFKLK_02206
Repressor, PtrB	1	contig_1	1	OIFKLK_00638
RES domain-containing protein	1	contig_1	2	OIFKLK_02591;OIFKLK_04368
Resistance-Nodulation-Cell Division (RND) divalent metal cation efflux membrane fusion protein CzcB	1	contig_1	1	OIFKLK_02729
Resolvase/invertase-type recombinase catalytic domain-containing protein	1	contig_1	2	OIFKLK_04579;OIFKLK_04756
Respiratory nitrate reductase 2 gamma chain	1	contig_1	1	OIFKLK_01057
Respiratory nitrate reductase delta chain	1	contig_1	1	OIFKLK_01056
Response regulator	1	contig_1	2	OIFKLK_00282;OIFKLK_02111
Response regulator GacA	1	contig_1	1	OIFKLK_02535
Response regulator receiver domain-containing protein	1	contig_1	1	OIFKLK_02129
Response regulator receiver modulated diguanylate cyclase	1	contig_1	1	OIFKLK_05031
Response regulator receiver:ANTAR	1	contig_1	1	OIFKLK_03544
Response regulator transcription factor	1	contig_1	2	OIFKLK_00845;OIFKLK_03335
response regulator transcription factor ParR	1	contig_1	1	OIFKLK_03524
Response regulator with CheY-like receiver domain and winged-helix DNA-binding domain	1	contig_1	1	OIFKLK_05802
Response regulatory domain-containing protein	1	contig_1	4	OIFKLK_00626;OIFKLK_00893;OIFKLK_01223;OIFKLK_04684
Restriction alleviation protein, Lar family	1	contig_1	1	OIFKLK_05187
Reverse transcriptase domain-containing protein	1	contig_1	1	OIFKLK_03875
RgsA sRNA	1	contig_1	1	OIFKLK_02048
rhamnosyltransferase 2	1	contig_1	1	OIFKLK_04257
rhamnosyltransferase chain B	1	contig_1	1	OIFKLK_01506
RhlA 5' UTR ROSE like thermometer	1	contig_1	0	
Rho termination factor-like N-terminal domain-containing protein	1	contig_1	1	OIFKLK_05693
Rhodanese domain-containing protein	1	contig_1	1	OIFKLK_04176
Rhomboid family intramembrane serine protease	1	contig_1	1	OIFKLK_01917
Rhs element Vgr protein	1	contig_1	1	OIFKLK_01021
Ribbon-helix-helix domain-containing protein	1	contig_1	1	OIFKLK_04968
Ribbon-helix-helix protein CopG domain-containing protein	1	contig_1	1	OIFKLK_00133
Riboflavin biosynthesis protein	1	contig_1	1	OIFKLK_05325
Riboflavin biosynthesis protein RibD	1	contig_1	1	OIFKLK_00869
Riboflavin synthase	1	contig_1	1	OIFKLK_00870
Ribokinase	1	contig_1	1	OIFKLK_03368
Ribokinase-like domain-containing protein	1	contig_1	1	OIFKLK_02902
Ribonuclease 3	1	contig_1	1	OIFKLK_04669
Ribonuclease D	1	contig_1	1	OIFKLK_03949
Ribonuclease G	1	contig_1	1	OIFKLK_05115
Ribonuclease H	1	contig_1	1	OIFKLK_03507
Ribonuclease HII	1	contig_1	1	OIFKLK_01358
Ribonuclease P protein component	1	contig_1	1	OIFKLK_06420
Ribonuclease PH	1	contig_1	1	OIFKLK_06176
Ribonuclease R	1	contig_1	1	OIFKLK_05753
Ribonuclease T	1	contig_1	1	OIFKLK_01476
Ribonuclease Y	1	contig_1	1	OIFKLK_00377
Ribonucleoside-diphosphate reductase	1	contig_1	1	OIFKLK_04229
Ribonucleoside-diphosphate reductase subunit beta	1	contig_1	1	OIFKLK_04230
Ribose 1,5-bisphosphate phosphokinase PhnN	1	contig_1	1	OIFKLK_01612
Ribose operon repressor	1	contig_1	1	OIFKLK_03369
Ribose-5-phosphate isomerase A	1	contig_1	1	OIFKLK_00350
ribose-phosphate diphosphokinase	1	contig_1	1	OIFKLK_02572
Ribosomal large subunit pseudouridine synthase D	1	contig_1	1	OIFKLK_05307
Ribosomal protein bS6--L-glutamate ligase	1	contig_1	1	OIFKLK_06036
Ribosomal protein L11 methyltransferase	1	contig_1	2	OIFKLK_00866;OIFKLK_05665
Ribosomal protein S3AE	1	contig_1	1	OIFKLK_00818
Ribosomal protein uL3 glutamine methyltransferase	1	contig_1	1	OIFKLK_03654
Ribosomal protein uS12 methylthiotransferase RimO	1	contig_1	1	OIFKLK_04478
Ribosomal RNA large subunit methyltransferase E	1	contig_1	1	OIFKLK_05560
Ribosomal RNA large subunit methyltransferase F	1	contig_1	1	OIFKLK_01086
Ribosomal RNA large subunit methyltransferase G	1	contig_1	1	OIFKLK_05384
Ribosomal RNA large subunit methyltransferase H	1	contig_1	1	OIFKLK_00921
Ribosomal RNA large subunit methyltransferase J	1	contig_1	1	OIFKLK_05839
Ribosomal RNA large subunit methyltransferase K/L	1	contig_1	1	OIFKLK_01955
Ribosomal RNA large subunit methyltransferase M	1	contig_1	1	OIFKLK_03817
Ribosomal RNA small subunit methyltransferase A	1	contig_1	1	OIFKLK_00617
Ribosomal RNA small subunit methyltransferase B	1	contig_1	1	OIFKLK_00021
Ribosomal RNA small subunit methyltransferase C	1	contig_1	1	OIFKLK_05395
Ribosomal RNA small subunit methyltransferase D	1	contig_1	1	OIFKLK_00392
Ribosomal RNA small subunit methyltransferase E	1	contig_1	2	OIFKLK_00442;OIFKLK_05893
Ribosomal RNA small subunit methyltransferase G	1	contig_1	1	OIFKLK_06415
Ribosomal RNA small subunit methyltransferase H	1	contig_1	1	OIFKLK_05055
Ribosomal RNA small subunit methyltransferase I	1	contig_1	1	OIFKLK_05058
Ribosomal RNA small subunit methyltransferase J	1	contig_1	1	OIFKLK_01257
Ribosomal S15 leader	1	contig_1	0	
Ribosomal silencing factor RsfS	1	contig_1	1	OIFKLK_00920
Ribosomal small subunit pseudouridine synthase A	1	contig_1	1	OIFKLK_04709
Ribosomal subunit interface protein	1	contig_1	1	OIFKLK_04789
Ribosome alternative rescue factor ArfA	1	contig_1	1	OIFKLK_00933
Ribosome hibernation promoting factor	1	contig_1	1	OIFKLK_05101
Ribosome maturation factor RimM	1	contig_1	1	OIFKLK_01192
Ribosome maturation factor RimP	1	contig_1	1	OIFKLK_05553
Ribosome modulation factor	1	contig_1	1	OIFKLK_01954
Ribosome-associated ATPase/putative transporter RbbA	1	contig_1	1	OIFKLK_06072
Ribosome-binding ATPase YchF	1	contig_1	1	OIFKLK_05443
Ribosome-binding factor A	1	contig_1	1	OIFKLK_05550
Ribosome-recycling factor	1	contig_1	1	OIFKLK_01347
Ribosyldihydronicotinamide dehydrogenase (Quinone)	1	contig_1	2	OIFKLK_04161;OIFKLK_05793
Ribulose-phosphate 3-epimerase	1	contig_1	1	OIFKLK_00632
RidA family protein	1	contig_1	3	OIFKLK_03812;OIFKLK_04624;OIFKLK_06239
Rieske domain-containing protein	1	contig_1	1	OIFKLK_04303
Right-handed parallel beta-helix repeat-containing protein	1	contig_1	1	OIFKLK_02226
Ring-cleaving dioxygenase	1	contig_1	1	OIFKLK_01595
RING-type domain-containing protein	1	contig_1	1	OIFKLK_04359
RING-type E3 ubiquitin transferase	1	contig_1	1	OIFKLK_05002
rmf RNA	1	contig_1	0	
RNA 2',3'-cyclic phosphodiesterase	1	contig_1	1	OIFKLK_02150
RNA 3'-terminal phosphate cyclase	1	contig_1	1	OIFKLK_05351
RNA helicase	1	contig_1	2	OIFKLK_01518;OIFKLK_01697
RNA polymerase factor sigma-54	1	contig_1	1	OIFKLK_05100
RNA polymerase sigma factor	1	contig_1	3	OIFKLK_01027;OIFKLK_01708;OIFKLK_03405
RNA polymerase sigma factor 70 region 4 type 2 domain-containing protein	1	contig_1	1	OIFKLK_00495
RNA polymerase sigma factor RpoD	1	contig_1	1	OIFKLK_00601
RNA polymerase sigma factor RpoH	1	contig_1	1	OIFKLK_00398
RNA polymerase sigma factor RpoS	1	contig_1	1	OIFKLK_01378
RNA polymerase sigma factor VreI	1	contig_1	1	OIFKLK_04901
RNA polymerase sigma J factor	1	contig_1	1	OIFKLK_02784
RNA polymerase sigma-70 factor (ECF subfamily)	1	contig_1	1	OIFKLK_00157
RNA polymerase-associated protein RapA	1	contig_1	3	OIFKLK_01681;OIFKLK_05213;OIFKLK_05447
RNA polymerase-associated protein rapA	1	contig_1	1	OIFKLK_04738
RNA polymerase-binding transcription factor DksA	1	contig_1	2	OIFKLK_05527;OIFKLK_06387
RNA pyrophosphohydrolase	1	contig_1	1	OIFKLK_00357
RNA-binding protein	1	contig_1	1	OIFKLK_05040
RNA-binding protein Hfq	1	contig_1	1	OIFKLK_05762
RND efflux pump membrane fusion protein barrel-sandwich domain-containing protein	1	contig_1	3	OIFKLK_01583;OIFKLK_02176;OIFKLK_02522
RND transporter	1	contig_1	1	OIFKLK_01032
rne-II RNA	1	contig_1	0	
rod shape-determining protein MreB	1	contig_1	1	OIFKLK_05119
Rod shape-determining protein MreD	1	contig_1	1	OIFKLK_05117
Rrf2 family transcriptional regulator	1	contig_1	1	OIFKLK_02339
RsmW RNA family	1	contig_1	1	OIFKLK_05335
RsmY RNA family	1	contig_1	1	OIFKLK_00551
RT-12 RNA	1	contig_1	1	OIFKLK_03874
Rubredoxin	1	contig_1	2	OIFKLK_06192;OIFKLK_06193
Rubredoxin-NAD(+) reductase	1	contig_1	1	OIFKLK_06191
S-(hydroxymethyl)glutathione dehydrogenase	1	contig_1	1	OIFKLK_01371
S-adenosylmethionine decarboxylase proenzyme	1	contig_1	2	OIFKLK_00663;OIFKLK_05582
S-adenosylmethionine synthase	1	contig_1	1	OIFKLK_00571
S-adenosylmethionine-dependent methyltransferase domain-containing protein	1	contig_1	1	OIFKLK_04065
S-adenosylmethionine:tRNA ribosyltransferase-isomerase	1	contig_1	1	OIFKLK_01105
S-formylglutathione hydrolase	1	contig_1	1	OIFKLK_01372
S1 motif domain-containing protein	1	contig_1	3	OIFKLK_04271;OIFKLK_05552;OIFKLK_06040
Saccharopine dehydrogenase NADP binding domain-containing protein	1	contig_1	1	OIFKLK_04996
SAH (S-adenosyl-L-homocysteine) riboswitch aptamer	1	contig_1	0	
salicylate biosynthesis isochorismate synthase PchA	1	contig_1	1	OIFKLK_00738
SAM dependent methyltransferase	1	contig_1	1	OIFKLK_01490
SAM-dependent methyltransferase	1	contig_1	4	OIFKLK_00375;OIFKLK_03508;OIFKLK_05239;OIFKLK_05992
Sarcosine oxidase subunit alpha	1	contig_1	1	OIFKLK_06266
Sarcosine oxidase subunit beta	1	contig_1	1	OIFKLK_06264
Sarcosine oxidase subunit delta	1	contig_1	1	OIFKLK_06265
Sarcosine oxidase, gamma subunit SoxG	1	contig_1	1	OIFKLK_06267
SCP domain-containing protein	1	contig_1	1	OIFKLK_04248
SCP2 domain-containing protein	1	contig_1	1	OIFKLK_03492
SctC family type III secretion system outer membrane ring subunit PscC	1	contig_1	1	OIFKLK_03615
SctD family type III secretion system inner membrane ring subunit PscD	1	contig_1	1	OIFKLK_03614
SctI family type III secretion system inner rod subunit PscI	1	contig_1	1	OIFKLK_03609
SctJ family type III secretion inner membrane ring lipoprotein Psc	1	contig_1	1	OIFKLK_03608
SctK family type III secretion system sorting platform protein PscK	1	contig_1	1	OIFKLK_03607
SctL family type III secretion system stator protein PscL	1	contig_1	1	OIFKLK_03606
SctN family type III secretion system ATPase PscN	1	contig_1	1	OIFKLK_03634
SctQ family type III secretion system cytoplasmic ring protein PscQ	1	contig_1	1	OIFKLK_03637
SctR family type III secretion system export apparatus subunit PscR	1	contig_1	1	OIFKLK_03638
SctS family type III secretion system export apparatus subunit PscS	1	contig_1	1	OIFKLK_03639
SctT family type III secretion system export apparatus subunit PscT	1	contig_1	1	OIFKLK_03640
SctU family type III secretion system export apparatus subunit PscU	1	contig_1	1	OIFKLK_03641
SctV family type III secretion system export apparatus subunit PcrD	1	contig_1	1	OIFKLK_03628
SctW family type III secretion system gatekeeper subunit PopN	1	contig_1	1	OIFKLK_03633
SDR family oxidoreductase	1	contig_1	1	OIFKLK_03684
SDS degradation transcriptional activation protein	1	contig_1	1	OIFKLK_04701
Sec translocon accessory complex subunit YajC	1	contig_1	1	OIFKLK_01107
SEC-C motif-containing protein	1	contig_1	1	OIFKLK_00954
Sec-independent protein translocase protein TatA	1	contig_1	1	OIFKLK_05890
Sec-independent protein translocase protein TatC	1	contig_1	1	OIFKLK_05892
Sec-independent protein translocase TatD	1	contig_1	1	OIFKLK_02144
SecDF P1 head subdomain domain-containing protein	1	contig_1	1	OIFKLK_05522
Secreted protein	1	contig_1	34	OIFKLK_00058;OIFKLK_00289;OIFKLK_00367;OIFKLK_00578;OIFKLK_01424;OIFKLK_01571;OIFKLK_01616;OIFKLK_01671;OIFKLK_01721;OIFKLK_02112;OIFKLK_02224;OIFKLK_02247;OIFKLK_02275;OIFKLK_02622;OIFKLK_02744;OIFKLK_02788;OIFKLK_02797;OIFKLK_02843;OIFKLK_03024;OIFKLK_03266;OIFKLK_03583;OIFKLK_03894;OIFKLK_04001;OIFKLK_04412;OIFKLK_04573;OIFKLK_04620;OIFKLK_04750;OIFKLK_04859;OIFKLK_04903;OIFKLK_05011;OIFKLK_05126;OIFKLK_05282;OIFKLK_05289;OIFKLK_05477
Secretin	1	contig_1	1	OIFKLK_02402
Secretin/TonB short N-terminal domain-containing protein	1	contig_1	7	OIFKLK_02531;OIFKLK_02849;OIFKLK_03222;OIFKLK_03254;OIFKLK_03877;OIFKLK_05471;OIFKLK_05713
Secretion chaperone	1	contig_1	1	OIFKLK_01780
Secretion protein XqhA	1	contig_1	1	OIFKLK_03450
Segregation and condensation protein A	1	contig_1	1	OIFKLK_01804
Sel1 repeat family protein	1	contig_1	5	OIFKLK_00381;OIFKLK_00945;OIFKLK_01742;OIFKLK_05154;OIFKLK_05908
Selenide, water dikinase	1	contig_1	1	OIFKLK_03692
Selenocysteine insertion sequence 3	1	contig_1	0	
Selenocysteine-specific elongation factor	1	contig_1	1	OIFKLK_05619
Selenoprotein	1	contig_1	1	OIFKLK_05372
Selenoprotein W-related protein	1	contig_1	1	OIFKLK_01651
Semialdehyde dehydrogenase NAD-binding domain-containing protein	1	contig_1	1	OIFKLK_00908
sensor histidine kinase FleS	1	contig_1	1	OIFKLK_04292
sensor histidine kinase ParS	1	contig_1	1	OIFKLK_03525
Sensor protein	1	contig_1	4	OIFKLK_02204;OIFKLK_02726;OIFKLK_04034;OIFKLK_05702
Sensor protein PfeS	1	contig_1	1	OIFKLK_04463
Sensory transduction regulator	1	contig_1	1	OIFKLK_04876
Septum site-determining protein MinD	1	contig_1	1	OIFKLK_01757
Serine acetyltransferase	1	contig_1	1	OIFKLK_01113
Serine aminopeptidase S33 domain-containing protein	1	contig_1	3	OIFKLK_01242;OIFKLK_01693;OIFKLK_03652
Serine hydroxymethyltransferase	1	contig_1	3	OIFKLK_02803;OIFKLK_05369;OIFKLK_06263
Serine protease	1	contig_1	1	OIFKLK_03915
Serine protease A	1	contig_1	1	OIFKLK_01469
serine protease MucD	1	contig_1	1	OIFKLK_04673
Serine protein kinase	1	contig_1	1	OIFKLK_00613
Serine--tRNA ligase	1	contig_1	1	OIFKLK_02423
Serine-protein kinase RsbW	1	contig_1	1	OIFKLK_02217
serine-threonine kinase Stk1	1	contig_1	1	OIFKLK_03661
serine-type D-Ala-D-Ala carboxypeptidase	1	contig_1	1	OIFKLK_00926
serine/threonine phosphatase PppA	1	contig_1	1	OIFKLK_00083
serine/threonine phosphoprotein phosphatase Stp1	1	contig_1	1	OIFKLK_03662
Serine/threonine protein kinase	1	contig_1	2	OIFKLK_01763;OIFKLK_04594
serine/threonine protein kinase PpkA	1	contig_1	1	OIFKLK_00082
Serine/threonine specific protein phosphatases domain-containing protein	1	contig_1	1	OIFKLK_01224
Serine/threonine transporter SstT	1	contig_1	1	OIFKLK_03270
Serine/threonine-protein kinase PknK	1	contig_1	2	OIFKLK_01004;OIFKLK_03570
serralysin family metalloprotease AprA	1	contig_1	1	OIFKLK_04137
SGNH hydrolase-type esterase domain-containing protein	1	contig_1	1	OIFKLK_01186
SH3 domain-containing protein	1	contig_1	1	OIFKLK_01825
Shikimate dehydrogenase (NADP(+))	1	contig_1	2	OIFKLK_00029;OIFKLK_00254
Shikimate kinase	1	contig_1	1	OIFKLK_05860
ShlB/FhaC/HecB family hemolysin secretion/activation protein	1	contig_1	1	OIFKLK_04882
Short chain fatty acid transporter	1	contig_1	1	OIFKLK_03311
Short-chain alcohol dehydrogenase like protein	1	contig_1	1	OIFKLK_01557
Short-chain dehydrogenase	1	contig_1	6	OIFKLK_01046;OIFKLK_02370;OIFKLK_03844;OIFKLK_03912;OIFKLK_04330;OIFKLK_06372
Short-chain dehydrogenase/reductase SDR	1	contig_1	1	OIFKLK_00846
Shufflon system plasmid conjugative transfer pilus tip adhesin PilV	1	contig_1	1	OIFKLK_05224
Shufflon-specific DNA recombinase	1	contig_1	1	OIFKLK_05976
siderophore enterobactin receptor PfeA	1	contig_1	1	OIFKLK_02343
sigma factor AlgU regulator MucB	1	contig_1	1	OIFKLK_04675
Sigma factor regulator, FemR	1	contig_1	1	OIFKLK_03406
Sigma factor regulatory protein HasS	1	contig_1	1	OIFKLK_01575
Sigma-54 factor interaction domain-containing protein	1	contig_1	2	OIFKLK_00993;OIFKLK_04604
sigma-54-dependent response regulator transcription factor AlgB	1	contig_1	1	OIFKLK_06332
sigma-54-dependent response regulator transcription factor FleR	1	contig_1	1	OIFKLK_04291
sigma-54-dependent transcriptional regulator EatR	1	contig_1	1	OIFKLK_00904
sigma-54-dependent transcriptional regulator HbcR	1	contig_1	1	OIFKLK_03308
Signal peptidase I	1	contig_1	2	OIFKLK_03940;OIFKLK_04671
Signal peptide peptidase SppA	1	contig_1	1	OIFKLK_02033
Signal recognition particle protein	1	contig_1	1	OIFKLK_01190
Single-stranded binding protein	1	contig_1	1	OIFKLK_00985
Single-stranded DNA-binding protein	1	contig_1	3	OIFKLK_00737;OIFKLK_02649;OIFKLK_04766
Single-stranded-DNA-specific exonuclease RecJ	1	contig_1	1	OIFKLK_01213
Siroheme decarboxylase NirD subunit	1	contig_1	1	OIFKLK_00538
Siroheme decarboxylase NirG subunit	1	contig_1	1	OIFKLK_00536
Siroheme decarboxylase NirH subunit	1	contig_1	1	OIFKLK_00535
Siroheme decarboxylase NirL subunit	1	contig_1	1	OIFKLK_00537
Siroheme synthase	1	contig_1	1	OIFKLK_02424
site-specific DNA-methyltransferase (adenine-specific)	1	contig_1	6	OIFKLK_00809;OIFKLK_02443;OIFKLK_04601;OIFKLK_04742;OIFKLK_05199;OIFKLK_05448
Skp-like protein	1	contig_1	1	OIFKLK_01353
SlfS	1	contig_1	1	OIFKLK_04700
small heat shock protein sHSP20-GI	1	contig_1	1	OIFKLK_04785
Small ribosomal subunit biogenesis GTPase RsgA	1	contig_1	1	OIFKLK_05770
Small ribosomal subunit protein bS16	1	contig_1	1	OIFKLK_01191
Small ribosomal subunit protein bS18	1	contig_1	1	OIFKLK_05750
Small ribosomal subunit protein bS20	1	contig_1	1	OIFKLK_05327
Small ribosomal subunit protein bS21	1	contig_1	1	OIFKLK_00604
Small ribosomal subunit protein uS10	1	contig_1	1	OIFKLK_00705
Small ribosomal subunit protein uS11	1	contig_1	1	OIFKLK_00729
Small ribosomal subunit protein uS12	1	contig_1	1	OIFKLK_00701
Small ribosomal subunit protein uS13	1	contig_1	1	OIFKLK_00728
Small ribosomal subunit protein uS14	1	contig_1	1	OIFKLK_00719
Small ribosomal subunit protein uS15	1	contig_1	1	OIFKLK_05548
Small ribosomal subunit protein uS17	1	contig_1	1	OIFKLK_00715
Small ribosomal subunit protein uS19	1	contig_1	1	OIFKLK_00710
Small ribosomal subunit protein uS2	1	contig_1	1	OIFKLK_01344
Small ribosomal subunit protein uS3	1	contig_1	1	OIFKLK_00712
Small ribosomal subunit protein uS4	1	contig_1	1	OIFKLK_00730
Small ribosomal subunit protein uS5	1	contig_1	1	OIFKLK_00723
Small ribosomal subunit protein uS7	1	contig_1	1	OIFKLK_00702
Small ribosomal subunit protein uS8	1	contig_1	1	OIFKLK_00720
Small ribosomal subunit protein uS9	1	contig_1	1	OIFKLK_05068
Small terminase subunit	1	contig_1	1	OIFKLK_00787
Small-conductance mechanosensitive channel	1	contig_1	3	OIFKLK_03555;OIFKLK_05029;OIFKLK_05741
SMC-Scp complex subunit ScpB	1	contig_1	1	OIFKLK_01564
SMc04008-like domain-containing protein	1	contig_1	1	OIFKLK_01545
SMODS and SLOG-associating 2TM effector domain-containing protein	1	contig_1	1	OIFKLK_02246
Smr domain protein	1	contig_1	1	OIFKLK_03657
SnoaL-like domain-containing protein	1	contig_1	5	OIFKLK_00582;OIFKLK_01070;OIFKLK_01657;OIFKLK_03197;OIFKLK_03505
Sodium/glutamate symporter	1	contig_1	1	OIFKLK_01827
Sodium/proline symporter	1	contig_1	1	OIFKLK_04656
Soluble aldose sugar dehydrogenase	1	contig_1	1	OIFKLK_04278
Soluble lytic transglycosylase B	1	contig_1	1	OIFKLK_00924
Soluble pyridine nucleotide transhydrogenase	1	contig_1	1	OIFKLK_02014
Solute-binding protein family 3/N-terminal domain-containing protein	1	contig_1	19	OIFKLK_00474;OIFKLK_00966;OIFKLK_01061;OIFKLK_01535;OIFKLK_01539;OIFKLK_01602;OIFKLK_01739;OIFKLK_02087;OIFKLK_02108;OIFKLK_02503;OIFKLK_02506;OIFKLK_02508;OIFKLK_02951;OIFKLK_04509;OIFKLK_05801;OIFKLK_05961;OIFKLK_05962;OIFKLK_05989;OIFKLK_06112
Solute-binding protein family 5 domain-containing protein	1	contig_1	2	OIFKLK_03253;OIFKLK_03512
Sorbitol dehydrogenase	1	contig_1	1	OIFKLK_00828
SoxR protein	1	contig_1	1	OIFKLK_02586
Spermidine acetyltransferase	1	contig_1	1	OIFKLK_00815
Spermidine export protein MdtI	1	contig_1	1	OIFKLK_03841
Spermidine export protein MdtJ	1	contig_1	1	OIFKLK_03840
Spermidine Putrescine ABC transporter permease component PotB	1	contig_1	1	OIFKLK_00630
Spermidine/putrescine import ATP-binding protein PotA	1	contig_1	4	OIFKLK_00215;OIFKLK_00318;OIFKLK_00345;OIFKLK_00628
Spermidine/putrescine import ATP-binding protein PotA 2	1	contig_1	1	OIFKLK_01394
